time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;SmartMeter-House-8: Wh-energy.c.ELECTRICITY;Load-House-8: W-power.real.c.ELECTRICITY;Load-House-8: W-power.plan.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY;Dishwasher-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.plan.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;Battery-House-8: W-power.real.secondary;Heatpump-House-8: W-power.real.c.ELECTRICITY;Heatpump-House-8: W-power.plan.real.c.ELECTRICITY;Heatpump-House-8: W-power.real.c.HEAT;Heatpump-House-8: W-power.plan.real.c.HEAT;Heatpump-House-8: W-heat.supply.dhwtaps;Heatpump-House-8: W-heat.supply.zones;Heatpump-House-8: W-heat.production;Heatpump-House-8: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.dhwtaps;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.zones;DomesticHotWaterControllerBoiler-House-8: W-heat.production;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;PV-House-8: W-power.plan.real.c.ELECTRICITY
481380;1927.0;32.11666666666667;140.0;163.25208333333336;0.0;0.0;980.0;978.4469694580102;2634.3833333333355;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42202.00932601251;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-211.22074541159884;-233.2953034416153
481440;1927.0;32.11666666666667;140.0;163.25208333333336;0.0;0.0;978.0;978.4469694580102;2650.716666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42269.951964071435;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-209.52671683304214;-233.2953034416153
481500;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1022.0;978.0289871611822;2667.016666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42337.89460213036;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-207.83324226148008;-207.83324226148008
481560;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1021.0;978.0289871611822;2684.0500000000025;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42405.83724018929;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-206.14031807850944;-207.83324226148008
481620;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1019.0;978.0289871611822;2701.0666666666693;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42473.77987824822;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-204.4479407320143;-207.83324226148008
481680;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1017.0;978.0289871611822;2718.0500000000025;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42541.72251630715;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-202.75610673544418;-207.83324226148008
481740;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1015.0;978.0289871611822;2735.0000000000023;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42609.66515436608;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-201.0648126671133;-207.83324226148008
481800;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1014.0;978.0289871611822;2751.916666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42677.607792425006;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-199.37405516952006;-207.83324226148008
481860;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1012.0;978.0289871611822;2768.816666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42745.550430483934;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-197.68383094859772;-207.83324226148008
481920;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1010.0;978.0289871611822;2785.6833333333357;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42813.49306854286;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-195.99413677343117;-207.83324226148008
481980;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1009.0;978.0289871611822;2802.516666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42881.43570660179;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-194.30496947510497;-207.83324226148008
482040;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1007.0;978.0289871611822;2819.3333333333358;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;42949.37834466072;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-192.61632594646255;-207.83324226148008
482100;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1005.0;978.0289871611822;2836.116666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;43017.32098271965;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-190.92820314144143;-207.83324226148008
482160;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1004.0;978.0289871611822;2852.866666666669;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;43085.263620778576;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-189.24059807451874;-207.83324226148008
482220;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1002.0;978.0289871611822;2869.600000000002;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;43153.206258837505;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-187.55350782017786;-207.83324226148008
482280;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;1000.0;978.0289871611822;2886.300000000002;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;43221.14889689643;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-185.86692951239897;-207.83324226148008
482340;1973.0;32.88333333333333;140.0;184.60208333333333;0.0;0.0;999.0;978.0289871611822;2902.9666666666685;0;1019.1395708839511;1019.1395708839511;0.0;4076.5582835358045;0.0;0.0;4076.5582835358045;43289.09153495536;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-184.18086034416856;-207.83324226148008
482400;1603.0;26.716666666666665;191.0;241.39374999999998;0.0;0.0;711.0;660.0460482247418;2919.6166666666686;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43357.03417301429;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-182.49529756701634;-182.49529756701634
482460;1603.0;26.716666666666665;191.0;241.39374999999998;0.0;0.0;709.0;660.0460482247418;2931.4666666666685;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43415.979597835845;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-180.81023849056965;-182.49529756701634
482520;1603.0;26.716666666666665;191.0;241.39374999999998;0.0;0.0;707.0;660.0460482247418;2943.283333333335;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43474.9250226574;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-179.12568048206032;-182.49529756701634
482580;1603.0;26.716666666666665;191.0;241.39374999999998;0.0;0.0;706.0;660.0460482247418;2955.0666666666684;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43533.870447478956;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-177.44162096623555;-182.49529756701634
482640;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;652.0;660.0460482247418;2966.8333333333353;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43592.81587230051;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-175.75805742452465;-182.49529756701634
482700;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;650.0;660.0460482247418;2977.700000000002;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43651.761297122066;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-174.0749873950044;-182.49529756701634
482760;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;649.0;660.0460482247418;2988.5333333333356;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43710.70672194362;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-172.3924084720014;-182.49529756701634
482820;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;647.0;660.0460482247418;2999.350000000002;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43769.65214676518;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-170.71031830579923;-182.49529756701634
482880;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;645.0;660.0460482247418;3010.1333333333355;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43828.59757158673;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-169.02871460237319;-182.49529756701634
482940;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;644.0;660.0460482247418;3020.8833333333355;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43887.54299640829;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-167.34759512315267;-182.49529756701634
483000;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;642.0;660.0460482247418;3031.6166666666686;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;43946.48842122984;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-165.66695768481304;-182.49529756701634
483060;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;640.0;660.0460482247418;3042.3166666666684;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;44005.4338460514;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-163.98680015909716;-182.49529756701634
483120;1603.0;26.716666666666665;243.0;241.39374999999998;0.0;0.0;639.0;660.0460482247418;3052.983333333335;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;44064.37927087295;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-162.30712047266812;-182.49529756701634
483180;1603.0;26.716666666666665;192.0;241.39374999999998;0.0;0.0;688.0;660.0460482247418;3063.633333333335;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;44123.32469569451;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-160.6279166069933;-182.49529756701634
483240;1603.0;26.716666666666665;192.0;241.39374999999998;0.0;0.0;686.0;660.0460482247418;3075.1000000000017;0;884.1813723233797;884.1813723233797;0.0;3536.725489293519;0.0;0.0;3536.725489293519;44182.27012051606;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-158.94918659819837;-182.49529756701634
483300;1793.0;29.883333333333333;192.0;164.89791666666665;0.0;0.0;740.0;766.2602790880537;3086.533333333335;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44241.21554533762;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-157.2709285372772;-157.2709285372772
483360;1793.0;29.883333333333333;192.0;164.89791666666665;0.0;0.0;738.0;766.2602790880537;3098.8666666666686;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44309.15818339655;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-155.5931405696902;-157.2709285372772
483420;1793.0;29.883333333333333;192.0;164.89791666666665;0.0;0.0;736.0;766.2602790880537;3111.166666666669;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44377.100821455475;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-153.91582089565077;-157.2709285372772
483480;1793.0;29.883333333333333;140.0;164.89791666666665;0.0;0.0;787.0;766.2602790880537;3123.4333333333357;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44445.0434595144;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-152.23896777012078;-157.2709285372772
483540;1793.0;29.883333333333333;140.0;164.89791666666665;0.0;0.0;785.0;766.2602790880537;3136.5500000000025;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44512.98609757333;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-150.56257950291618;-157.2709285372772
483600;1793.0;29.883333333333333;140.0;164.89791666666665;0.0;0.0;783.0;766.2602790880537;3149.633333333336;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44580.92873563226;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-148.88665445884973;-157.2709285372772
483660;1793.0;29.883333333333333;140.0;164.89791666666665;0.0;0.0;782.0;766.2602790880537;3162.683333333336;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44648.87137369119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-147.21119105792013;-157.2709285372772
483720;1793.0;29.883333333333333;140.0;164.89791666666665;0.0;0.0;780.0;766.2602790880537;3175.7166666666694;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44716.81401175012;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-145.5361877755454;-157.2709285372772
483780;1793.0;29.883333333333333;140.0;164.89791666666665;0.0;0.0;778.0;766.2602790880537;3188.7166666666694;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44784.756649809045;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-143.86164314284224;-157.2709285372772
483840;1779.0;29.65;140.0;164.89791666666665;0.0;0.0;763.0;732.8875036693371;3201.683333333336;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44852.699287867974;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-142.18755574695695;-157.2709285372772
483900;1779.0;29.65;140.0;164.89791666666665;0.0;0.0;761.0;732.8875036693371;3214.400000000003;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44920.6419259269;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-140.5139242313915;-157.2709285372772
483960;1779.0;29.65;140.0;164.89791666666665;0.0;0.0;759.0;732.8875036693371;3227.083333333336;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;44988.58456398583;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-138.84074729665554;-157.2709285372772
484020;1779.0;29.65;140.0;164.89791666666665;0.0;0.0;758.0;732.8875036693371;3239.7333333333363;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;45056.52720204476;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-137.16802370043044;-157.2709285372772
484080;1779.0;29.65;140.0;164.89791666666665;0.0;0.0;756.0;732.8875036693371;3252.3666666666695;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;45124.46984010369;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-135.49575225833698;-157.2709285372772
484140;1779.0;29.65;140.0;164.89791666666665;0.0;0.0;754.0;732.8875036693371;3264.9666666666694;0;1019.1395708839516;1019.1395708839516;0.0;4076.5582835358064;0.0;0.0;4076.5582835358064;45192.412478162616;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-133.8239318444923;-157.2709285372772
484200;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;767.0;737.6174460451084;3277.533333333336;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45260.355116221544;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-132.15256139218445;-132.15256139218445
484260;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;768.0;737.6174460451084;3290.3166666666693;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45315.285129081436;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-133.09074506981767;-132.15256139218445
484320;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;769.0;737.6174460451084;3303.1166666666695;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45370.21514194133;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-134.0294257792459;-132.15256139218445
484380;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;770.0;737.6174460451084;3315.933333333336;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45425.14515480122;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-134.96861324863437;-132.15256139218445
484440;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;770.0;737.6174460451084;3328.7666666666696;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45480.07516766111;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-135.9083175072578;-132.15256139218445
484500;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;771.0;737.6174460451084;3341.600000000003;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45535.005180521;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-136.848548896584;-132.15256139218445
484560;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;772.0;737.6174460451084;3354.450000000003;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45589.935193380894;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-137.78931808177768;-132.15256139218445
484620;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;773.0;737.6174460451084;3367.31666666667;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45644.865206240785;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-138.7306360639828;-132.15256139218445
484680;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;774.0;737.6174460451084;3380.200000000003;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45699.79521910068;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-139.67251419257315;-132.15256139218445
484740;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;775.0;737.6174460451084;3393.100000000003;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45754.72523196057;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-140.61496417850645;-132.15256139218445
484800;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;776.0;737.6174460451084;3406.0166666666696;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45809.65524482046;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-141.55799810797674;-132.15256139218445
484860;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;777.0;737.6174460451084;3418.950000000003;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45864.58525768035;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-142.50162845673074;-132.15256139218445
484920;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;778.0;737.6174460451084;3431.900000000003;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45919.51527054024;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-143.44586810501727;-132.15256139218445
484980;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;779.0;737.6174460451084;3444.8666666666695;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;45974.445283400135;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-144.39073035320584;-132.15256139218445
485040;1598.0;26.633333333333333;140.0;168.88541666666669;0.0;0.0;780.0;737.6174460451084;3457.8500000000026;0;823.9501928984189;823.9501928984189;0.0;3295.8007715936756;0.0;0.0;3295.8007715936756;46029.37529626003;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-145.33622893810522;-132.15256139218445
485100;1687.0;28.116666666666667;140.0;200.00208333333333;0.0;0.0;749.0;689.6279714397251;3470.8500000000026;0;944.3570598249646;944.3570598249646;0.0;3777.4282392998584;0.0;0.0;3777.4282392998584;46084.30530911992;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-146.2823780500212;-146.2823780500212
485160;1687.0;28.116666666666667;140.0;200.00208333333333;0.0;0.0;750.0;689.6279714397251;3483.3333333333358;0;944.3570598249646;944.3570598249646;0.0;3777.4282392998584;0.0;0.0;3777.4282392998584;46147.262446441586;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-147.22919235058828;-146.2823780500212
485220;1687.0;28.116666666666667;140.0;200.00208333333333;0.0;0.0;751.0;689.6279714397251;3495.8333333333358;0;944.3570598249646;944.3570598249646;0.0;3777.4282392998584;0.0;0.0;3777.4282392998584;46210.21958376325;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-148.17668699134686;-146.2823780500212
485280;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;717.0;689.6279714397251;3508.3500000000026;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-149.1248776335307;-146.2823780500212
485340;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;718.0;689.6279714397251;3520.3000000000025;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-150.07378046805476;-146.2823780500212
485400;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;719.0;689.6279714397251;3532.266666666669;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-151.02341223715328;-146.2823780500212
485460;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;719.0;689.6279714397251;3544.2500000000023;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-151.97379025667107;-146.2823780500212
485520;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;720.0;689.6279714397251;3556.2333333333354;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-152.924932439478;-146.2823780500212
485580;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;721.0;689.6279714397251;3568.2333333333354;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-153.87685731999605;-146.2823780500212
485640;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;722.0;689.6279714397251;3580.2500000000023;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-154.82958407989742;-146.2823780500212
485700;1832.0;30.533333333333335;140.0;200.00208333333333;0.0;0.0;723.0;689.6279714397251;3592.2833333333356;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-155.7831325750402;-146.2823780500212
485760;1832.0;30.533333333333335;243.0;200.00208333333333;0.0;0.0;621.0;689.6279714397251;3604.3333333333358;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-156.7375233637056;-146.2823780500212
485820;1832.0;30.533333333333335;243.0;200.00208333333333;0.0;0.0;622.0;689.6279714397251;3614.6833333333357;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-157.6927777362136;-146.2823780500212
485880;1832.0;30.533333333333335;243.0;200.00208333333333;0.0;0.0;623.0;689.6279714397251;3625.0500000000025;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-158.64891774599113;-146.2823780500212
485940;1832.0;30.533333333333335;243.0;200.00208333333333;0.0;0.0;624.0;689.6279714397251;3635.4333333333357;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-159.60596624208142;-146.2823780500212
486000;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-234.0;-180.20631210471356;3645.8333333333358;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-160.56394690373773;-160.56394690373773
486060;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-233.0;-180.20631210471356;3641.9333333333357;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-161.52288427581277;-160.56394690373773
486120;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-232.0;-180.20631210471356;3638.0500000000025;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-162.4828038068754;-160.56394690373773
486180;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-231.0;-180.20631210471356;3634.1833333333357;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-163.44373188878805;-160.56394690373773
486240;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-230.0;-180.20631210471356;3630.3333333333358;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-164.40569589840746;-160.56394690373773
486300;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-229.0;-180.20631210471356;3626.5000000000023;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-165.36872424143164;-160.56394690373773
486360;973.0;16.216666666666665;243.0;188.45208333333335;0.0;0.0;-228.0;-180.20631210471356;3622.6833333333357;0;1125.0;1125.0;-4500.0;4500;0.0;-4500.0;4500;46273.17672108492;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-166.3328463985253;-160.56394690373773
