time;SmartMeter-House-1: W-power.real.c.ELECTRICITY;SmartMeter-House-1: Wh-energy.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.plan.real.c.ELECTRICITY;WashingMachine-House-1: W-power.real.c.ELECTRICITY;Dishwasher-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: Wh-energy.soc;Heatpump-House-1: W-power.real.c.ELECTRICITY;Heatpump-House-1: W-power.plan.real.c.ELECTRICITY;Heatpump-House-1: W-power.real.c.HEAT;Heatpump-House-1: W-power.plan.real.c.HEAT;Heatpump-House-1: W-heat.supply.dhwtaps;Heatpump-House-1: W-heat.supply.zones;Heatpump-House-1: W-heat.production;Heatpump-House-1: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: W-power.plan.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.HEAT;DomesticHotWaterControllerBoiler-House-1: W-power.plan.real.c.HEAT;DomesticHotWaterControllerBoiler-House-1: W-heat.supply.dhwtaps;DomesticHotWaterControllerBoiler-House-1: W-heat.supply.zones;DomesticHotWaterControllerBoiler-House-1: W-heat.production;DomesticHotWaterControllerBoiler-House-1: Wh-energy.soc;PV-House-1: W-power.real.c.ELECTRICITY;PV-House-1: W-power.plan.real.c.ELECTRICITY
490800;196.0;3.2666666666666666;285.0;318.928125;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-88.48029025935477;-101.19316254128682
490860;199.0;3.316666666666667;285.0;318.928125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-85.93826042072631;-101.19316254128682
490920;201.0;3.35;285.0;318.928125;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-83.39638838776327;-101.19316254128682
490980;204.0;3.4;285.0;318.928125;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-80.85466630676892;-101.19316254128682
491040;206.0;3.433333333333333;285.0;318.928125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-78.31308793226528;-101.19316254128682
491100;142.0;2.3666666666666667;218.0;318.928125;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-75.77164894763693;-101.19316254128682
491160;144.0;2.4;218.0;318.928125;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-73.2303473401099;-101.19316254128682
491220;147.0;2.45;218.0;318.928125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-70.68918383963597;-101.19316254128682
491280;149.0;2.4833333333333334;218.0;318.928125;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-68.14816243307114;-101.19316254128682
491340;152.0;2.533333333333333;218.0;318.928125;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.0463630789890885e-12;0.0;8.185452315956354e-12;0.0;0.0;0.0;0.0;-65.60729096713061;-101.19316254128682
491400;154.0;2.566666666666667;218.0;375.80104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-63.066581857248416;-63.066581857248416
491460;155.0;2.5833333333333335;218.0;375.80104166666666;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-62.255260203269955;-63.066581857248416
491520;156.0;2.6;218.0;375.80104166666666;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-61.44476695510859;-63.066581857248416
491580;157.0;2.6166666666666667;218.0;375.80104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-60.63515350538223;-63.066581857248416
491640;2158.0;35.96666666666667;2218.0;375.80104166666666;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-59.826476137458634;-63.066581857248416
491700;2158.0;35.96666666666667;2218.0;375.80104166666666;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-59.018796601565654;-63.066581857248416
491760;159.0;2.65;218.0;375.80104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-58.21218276997719;-63.066581857248416
491820;160.0;2.6666666666666665;218.0;375.80104166666666;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-57.40670938272409;-63.066581857248416
491880;161.0;2.683333333333333;218.0;375.80104166666666;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-56.60245889659136;-63.066581857248416
491940;162.0;2.7;218.0;375.80104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-55.79952245129867;-63.066581857248416
492000;163.0;2.716666666666667;218.0;375.80104166666666;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-54.99832714460365;-63.066581857248416
492060;163.0;2.716666666666667;218.0;375.80104166666666;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-54.198295090944185;-63.066581857248416
492120;164.0;2.7333333333333334;218.0;375.80104166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-53.39987727066113;-63.066581857248416
492180;229.0;3.816666666666667;282.0;375.80104166666666;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-52.60321523202304;-63.066581857248416
492240;230.0;3.8333333333333335;282.0;375.80104166666666;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;90.48437499999591;0.0;361.93749999998363;0.0;0.0;0.0;0.0;-51.80846709488525;-63.066581857248416
492300;230.0;3.8333333333333335;282.0;423.690625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-51.01581007761689;-51.01581007761689
492360;231.0;3.85;282.0;423.690625;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-50.225443493201674;-51.01581007761689
492420;232.0;3.8666666666666667;282.0;423.690625;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-49.43759231805724;-51.01581007761689
492480;2375.0;39.583333333333336;282.0;423.690625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;2142.5;1.3642420526593924e-12;-8570.0;5.4569682106375694e-12;-8570.0;0.0;8570.0;0.0;-48.65251146385394;-51.01581007761689
492540;234.0;3.9;282.0;423.690625;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-47.87049091724029;-51.01581007761689
492600;234.0;3.9;282.0;423.690625;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-47.09186195769759;-51.01581007761689
492660;235.0;3.9166666666666665;282.0;423.690625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-46.31700472311543;-51.01581007761689
492720;236.0;3.933333333333333;282.0;423.690625;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-45.54635747379687;-51.01581007761689
492780;2345.0;39.083333333333336;364.0;423.690625;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;2026.7499999999998;1.3642420526593924e-12;-8107.0;5.4569682106375694e-12;-8107.0;0.0;8106.999999999999;0.0;-44.7804280059784;-51.01581007761689
492840;319.0;5.316666666666666;364.0;423.690625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-44.01980781887781;-51.01581007761689
492900;256.0;4.266666666666667;300.0;423.690625;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-43.26518982568507;-51.01581007761689
492960;257.0;4.283333333333333;300.0;423.690625;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-42.51739067479514;-51.01581007761689
493020;258.0;4.3;300.0;423.690625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-41.77737912274269;-51.01581007761689
493080;258.0;4.3;300.0;423.690625;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-41.04631243321908;-51.01581007761689
493140;259.0;4.316666666666666;300.0;423.690625;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.3642420526593924e-12;0.0;5.4569682106375694e-12;0.0;0.0;0.0;0.0;-40.32558353849528;-51.01581007761689
493200;260.0;4.333333333333333;300.0;471.0489583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-39.616882805296314;-39.616882805296314
493260;261.0;4.35;300.0;471.0489583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;-38.922279875828636;-39.616882805296314
493320;261.0;4.35;300.0;471.0489583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-38.24433349284729;-39.616882805296314
493380;262.0;4.366666666666666;300.0;471.0489583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-37.5862409393808;-39.616882805296314
493440;263.0;4.383333333333334;300.0;471.0489583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-36.952044489823926;-39.616882805296314
493500;263.0;4.383333333333334;300.0;471.0489583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-36.34692146499863;-39.616882805296314
493560;415.0;6.916666666666667;447.0;471.0489583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-31.52854562638;-39.616882805296314
493620;352.0;5.866666666666666;383.0;471.0489583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-30.704370582276532;-39.616882805296314
493680;353.0;5.883333333333334;383.0;471.0489583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-29.878948025774726;-39.616882805296314
493740;420.0;7.0;450.0;471.0489583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-29.05198288988884;-39.616882805296314
493800;421.0;7.016666666666667;450.0;471.0489583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-28.223082337998115;-39.616882805296314
493860;422.0;7.033333333333333;450.0;471.0489583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-27.39171155332631;-39.616882805296314
493920;423.0;7.05;450.0;471.0489583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-26.55712316329775;-39.616882805296314
493980;424.0;7.066666666666666;450.0;471.0489583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-25.689982895098897;-39.616882805296314
494040;450.0;7.5;450.0;471.0489583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-0.0;-39.616882805296314
494100;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.2737367544323206e-12;0.0;9.094947017729282e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
494160;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494220;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494280;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494340;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494400;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494460;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494520;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494580;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494640;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494700;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;50000.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494760;1604.0;26.733333333333334;450.0;644.8614583333333;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494820;1537.0;25.616666666666667;383.0;644.8614583333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494880;1537.0;25.616666666666667;383.0;644.8614583333333;0.0;0.0;34020.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
494940;1537.0;25.616666666666667;383.0;644.8614583333333;0.0;0.0;0.0;34020.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;2.7284841053187847e-12;0.0;1.0913936421275139e-11;0.0;0.0;0.0;0.0;-0.0;-0.0
495000;1537.0;25.616666666666667;383.0;771.8979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495060;1537.0;25.616666666666667;383.0;771.8979166666667;0.0;0.0;34020.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495120;1537.0;25.616666666666667;383.0;771.8979166666667;0.0;0.0;0.0;34020.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495180;1537.0;25.616666666666667;383.0;771.8979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495240;1537.0;25.616666666666667;383.0;771.8979166666667;0.0;0.0;34020.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495300;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;0.0;34020.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495360;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495420;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;34020.0;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495480;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;1108.8602646860604;34020.0;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495540;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495600;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;34038.481004411435;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495660;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;1108.8602646860604;34056.96200882287;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495720;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495780;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;34075.443013234304;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495840;1601.0;26.683333333333334;447.0;771.8979166666667;0.0;0.0;1108.8602646860604;34093.92401764574;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;1.8189894035458565e-12;0.0;7.275957614183426e-12;0.0;0.0;0.0;0.0;-0.0;-0.0
495900;1601.0;26.683333333333334;447.0;579.8708333333333;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
495960;1601.0;26.683333333333334;447.0;579.8708333333333;0.0;0.0;34112.40502205717;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496020;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;34130.88602646861;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496080;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496140;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;34149.36703088004;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496200;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;34167.84803529148;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496260;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496320;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;34186.32903970291;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496380;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;34204.81004411435;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496440;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496500;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;34223.29104852578;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496560;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;34241.772052937216;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496620;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;1108.8602646860604;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
496680;1537.0;25.616666666666667;383.0;579.8708333333333;0.0;0.0;34260.25305734865;1108.8602646860604;0.0;0.0;0.0;0;0.0;0.0;0;40076.59468141353;0.0;32.57421874999454;0.0;130.29687499997817;0.0;0.0;0.0;0.0;-0.0;-0.0
