time;W-power.real.c.NATGAS;W-power.real.c.HEAT;W-heat.supply.dhwtaps;W-heat.supply.zones;W-heat.production;Wh-energy.soc
498360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
498960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
499980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
500940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
501960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
502980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
503940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504300;20666.25;-16533.0;-9033.0;-7500.0;16533.0;25000.0
504360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
504960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
505920;0.0;0.0;0.0;0.0;-0.0;25000.0
505980;0.0;0.0;0.0;0.0;-0.0;25000.0
506040;0.0;0.0;0.0;0.0;-0.0;25000.0
506100;0.0;0.0;0.0;0.0;-0.0;25000.0
506160;0.0;0.0;0.0;0.0;-0.0;25000.0
506220;0.0;0.0;0.0;0.0;-0.0;25000.0
506280;0.0;0.0;0.0;0.0;-0.0;25000.0
506340;0.0;0.0;0.0;0.0;-0.0;25000.0
506400;0.0;0.0;0.0;0.0;-0.0;25000.0
506460;0.0;0.0;0.0;0.0;-0.0;25000.0
506520;0.0;0.0;0.0;0.0;-0.0;25000.0
506580;0.0;0.0;0.0;0.0;-0.0;25000.0
506640;0.0;0.0;0.0;0.0;-0.0;25000.0
506700;0.0;0.0;0.0;0.0;-0.0;25000.0
506760;0.0;0.0;0.0;0.0;-0.0;25000.0
506820;0.0;0.0;0.0;0.0;-0.0;25000.0
506880;0.0;0.0;0.0;0.0;-0.0;25000.0
506940;0.0;0.0;0.0;0.0;-0.0;25000.0
507000;0.0;0.0;0.0;0.0;-0.0;25000.0
507060;0.0;0.0;0.0;0.0;-0.0;25000.0
507120;0.0;0.0;0.0;0.0;-0.0;25000.0
507180;0.0;0.0;0.0;0.0;-0.0;25000.0
507240;0.0;0.0;0.0;0.0;-0.0;25000.0
507300;0.0;0.0;0.0;0.0;-0.0;25000.0
507360;0.0;0.0;0.0;0.0;-0.0;25000.0
507420;0.0;0.0;0.0;0.0;-0.0;25000.0
507480;0.0;0.0;0.0;0.0;-0.0;25000.0
507540;0.0;0.0;0.0;0.0;-0.0;25000.0
507600;0.0;0.0;0.0;0.0;-0.0;25000.0
507660;0.0;0.0;0.0;0.0;-0.0;25000.0
507720;0.0;0.0;0.0;0.0;-0.0;25000.0
507780;0.0;0.0;0.0;0.0;-0.0;25000.0
507840;0.0;0.0;0.0;0.0;-0.0;25000.0
507900;0.0;0.0;0.0;0.0;-0.0;25000.0
507960;0.0;0.0;0.0;0.0;-0.0;25000.0
508020;0.0;0.0;0.0;0.0;-0.0;25000.0
508080;0.0;0.0;0.0;0.0;-0.0;25000.0
508140;0.0;0.0;0.0;0.0;-0.0;25000.0
508200;0.0;0.0;0.0;0.0;-0.0;25000.0
508260;0.0;0.0;0.0;0.0;-0.0;25000.0
508320;0.0;0.0;0.0;0.0;-0.0;25000.0
508380;0.0;0.0;0.0;0.0;-0.0;25000.0
508440;0.0;0.0;0.0;0.0;-0.0;25000.0
508500;0.0;0.0;0.0;0.0;-0.0;25000.0
508560;0.0;0.0;0.0;0.0;-0.0;25000.0
508620;0.0;0.0;0.0;0.0;-0.0;25000.0
508680;0.0;0.0;0.0;0.0;-0.0;25000.0
508740;0.0;0.0;0.0;0.0;-0.0;25000.0
508800;0.0;0.0;0.0;0.0;-0.0;25000.0
508860;0.0;0.0;0.0;0.0;-0.0;25000.0
508920;0.0;0.0;0.0;0.0;-0.0;25000.0
508980;0.0;0.0;0.0;0.0;-0.0;25000.0
509040;0.0;0.0;0.0;0.0;-0.0;25000.0
509100;0.0;0.0;0.0;0.0;-0.0;25000.0
509160;0.0;0.0;0.0;0.0;-0.0;25000.0
509220;0.0;0.0;0.0;0.0;-0.0;25000.0
509280;0.0;0.0;0.0;0.0;-0.0;25000.0
509340;0.0;0.0;0.0;0.0;-0.0;25000.0
509400;0.0;0.0;0.0;0.0;-0.0;25000.0
509460;0.0;0.0;0.0;0.0;-0.0;25000.0
509520;0.0;0.0;0.0;0.0;-0.0;25000.0
509580;0.0;0.0;0.0;0.0;-0.0;25000.0
509640;0.0;0.0;0.0;0.0;-0.0;25000.0
509700;0.0;0.0;0.0;0.0;-0.0;25000.0
509760;0.0;0.0;0.0;0.0;-0.0;25000.0
509820;0.0;0.0;0.0;0.0;-0.0;25000.0
509880;0.0;0.0;0.0;0.0;-0.0;25000.0
509940;0.0;0.0;0.0;0.0;-0.0;25000.0
510000;0.0;0.0;0.0;0.0;-0.0;25000.0
510060;0.0;0.0;0.0;0.0;-0.0;25000.0
510120;0.0;0.0;0.0;0.0;-0.0;25000.0
510180;0.0;0.0;0.0;0.0;-0.0;25000.0
510240;0.0;0.0;0.0;0.0;-0.0;25000.0
510300;0.0;0.0;0.0;0.0;-0.0;25000.0
510360;0.0;0.0;0.0;0.0;-0.0;25000.0
510420;0.0;0.0;0.0;0.0;-0.0;25000.0
510480;0.0;0.0;0.0;0.0;-0.0;25000.0
510540;0.0;0.0;0.0;0.0;-0.0;25000.0
510600;0.0;0.0;0.0;0.0;-0.0;25000.0
510660;0.0;0.0;0.0;0.0;-0.0;25000.0
510720;0.0;0.0;0.0;0.0;-0.0;25000.0
510780;0.0;0.0;0.0;0.0;-0.0;25000.0
510840;0.0;0.0;0.0;0.0;-0.0;25000.0
510900;0.0;0.0;0.0;0.0;-0.0;25000.0
510960;0.0;0.0;0.0;0.0;-0.0;25000.0
511020;0.0;0.0;0.0;0.0;-0.0;25000.0
511080;0.0;0.0;0.0;0.0;-0.0;25000.0
511140;0.0;0.0;0.0;0.0;-0.0;25000.0
511200;0.0;0.0;0.0;0.0;-0.0;25000.0
511260;0.0;0.0;0.0;0.0;-0.0;25000.0
511320;0.0;0.0;0.0;0.0;-0.0;25000.0
511380;0.0;0.0;0.0;0.0;-0.0;25000.0
511440;0.0;0.0;0.0;0.0;-0.0;25000.0
511500;0.0;0.0;0.0;0.0;-0.0;25000.0
511560;0.0;0.0;0.0;0.0;-0.0;25000.0
511620;0.0;0.0;0.0;0.0;-0.0;25000.0
511680;0.0;0.0;0.0;0.0;-0.0;25000.0
511740;0.0;0.0;0.0;0.0;-0.0;25000.0
511800;0.0;0.0;0.0;0.0;-0.0;25000.0
511860;0.0;0.0;0.0;0.0;-0.0;25000.0
511920;0.0;0.0;0.0;0.0;-0.0;25000.0
511980;0.0;0.0;0.0;0.0;-0.0;25000.0
512040;0.0;0.0;0.0;0.0;-0.0;25000.0
512100;0.0;0.0;0.0;0.0;-0.0;25000.0
512160;0.0;0.0;0.0;0.0;-0.0;25000.0
512220;0.0;0.0;0.0;0.0;-0.0;25000.0
512280;0.0;0.0;0.0;0.0;-0.0;25000.0
512340;0.0;0.0;0.0;0.0;-0.0;25000.0
512400;0.0;0.0;0.0;0.0;-0.0;25000.0
512460;0.0;0.0;0.0;0.0;-0.0;25000.0
512520;0.0;0.0;0.0;0.0;-0.0;25000.0
512580;0.0;0.0;0.0;0.0;-0.0;25000.0
512640;0.0;0.0;0.0;0.0;-0.0;25000.0
512700;0.0;0.0;0.0;0.0;-0.0;25000.0
512760;0.0;0.0;0.0;0.0;-0.0;25000.0
512820;0.0;0.0;0.0;0.0;-0.0;25000.0
512880;0.0;0.0;0.0;0.0;-0.0;25000.0
512940;0.0;0.0;0.0;0.0;-0.0;25000.0
513000;0.0;0.0;0.0;0.0;-0.0;25000.0
513060;0.0;0.0;0.0;0.0;-0.0;25000.0
513120;0.0;0.0;0.0;0.0;-0.0;25000.0
513180;0.0;0.0;0.0;0.0;-0.0;25000.0
513240;0.0;0.0;0.0;0.0;-0.0;25000.0
513300;0.0;0.0;0.0;0.0;-0.0;25000.0
513360;0.0;0.0;0.0;0.0;-0.0;25000.0
513420;0.0;0.0;0.0;0.0;-0.0;25000.0
513480;0.0;0.0;0.0;0.0;-0.0;25000.0
513540;0.0;0.0;0.0;0.0;-0.0;25000.0
513600;0.0;0.0;0.0;0.0;-0.0;25000.0
513660;0.0;0.0;0.0;0.0;-0.0;25000.0
513720;0.0;0.0;0.0;0.0;-0.0;25000.0
513780;0.0;0.0;0.0;0.0;-0.0;25000.0
513840;0.0;0.0;0.0;0.0;-0.0;25000.0
513900;0.0;0.0;0.0;0.0;-0.0;25000.0
513960;0.0;0.0;0.0;0.0;-0.0;25000.0
514020;0.0;0.0;0.0;0.0;-0.0;25000.0
514080;0.0;0.0;0.0;0.0;-0.0;25000.0
514140;0.0;0.0;0.0;0.0;-0.0;25000.0
514200;0.0;0.0;0.0;0.0;-0.0;25000.0
514260;0.0;0.0;0.0;0.0;-0.0;25000.0
514320;0.0;0.0;0.0;0.0;-0.0;25000.0
514380;0.0;0.0;0.0;0.0;-0.0;25000.0
514440;0.0;0.0;0.0;0.0;-0.0;25000.0
514500;0.0;0.0;0.0;0.0;-0.0;25000.0
514560;0.0;0.0;0.0;0.0;-0.0;25000.0
514620;0.0;0.0;0.0;0.0;-0.0;25000.0
514680;0.0;0.0;0.0;0.0;-0.0;25000.0
514740;0.0;0.0;0.0;0.0;-0.0;25000.0
514800;0.0;0.0;0.0;0.0;-0.0;25000.0
514860;0.0;0.0;0.0;0.0;-0.0;25000.0
514920;0.0;0.0;0.0;0.0;-0.0;25000.0
514980;0.0;0.0;0.0;0.0;-0.0;25000.0
515040;0.0;0.0;0.0;0.0;-0.0;25000.0
515100;0.0;0.0;0.0;0.0;-0.0;25000.0
515160;0.0;0.0;0.0;0.0;-0.0;25000.0
515220;0.0;0.0;0.0;0.0;-0.0;25000.0
515280;0.0;0.0;0.0;0.0;-0.0;25000.0
515340;0.0;0.0;0.0;0.0;-0.0;25000.0
515400;0.0;0.0;0.0;0.0;-0.0;25000.0
515460;0.0;0.0;0.0;0.0;-0.0;25000.0
515520;0.0;0.0;0.0;0.0;-0.0;25000.0
515580;0.0;0.0;0.0;0.0;-0.0;25000.0
515640;0.0;0.0;0.0;0.0;-0.0;25000.0
515700;0.0;0.0;0.0;0.0;-0.0;25000.0
515760;0.0;0.0;0.0;0.0;-0.0;25000.0
515820;0.0;0.0;0.0;0.0;-0.0;25000.0
515880;0.0;0.0;0.0;0.0;-0.0;25000.0
515940;0.0;0.0;0.0;0.0;-0.0;25000.0
516000;0.0;0.0;0.0;0.0;-0.0;25000.0
516060;0.0;0.0;0.0;0.0;-0.0;25000.0
516120;0.0;0.0;0.0;0.0;-0.0;25000.0
516180;0.0;0.0;0.0;0.0;-0.0;25000.0
516240;0.0;0.0;0.0;0.0;-0.0;25000.0
516300;0.0;0.0;0.0;0.0;-0.0;25000.0
516360;0.0;0.0;0.0;0.0;-0.0;25000.0
516420;0.0;0.0;0.0;0.0;-0.0;25000.0
516480;0.0;0.0;0.0;0.0;-0.0;25000.0
516540;0.0;0.0;0.0;0.0;-0.0;25000.0
516600;0.0;0.0;0.0;0.0;-0.0;25000.0
516660;0.0;0.0;0.0;0.0;-0.0;25000.0
516720;0.0;0.0;0.0;0.0;-0.0;25000.0
516780;0.0;0.0;0.0;0.0;-0.0;25000.0
516840;0.0;0.0;0.0;0.0;-0.0;25000.0
516900;0.0;0.0;0.0;0.0;-0.0;25000.0
516960;0.0;0.0;0.0;0.0;-0.0;25000.0
517020;0.0;0.0;0.0;0.0;-0.0;25000.0
517080;0.0;0.0;0.0;0.0;-0.0;25000.0
517140;0.0;0.0;0.0;0.0;-0.0;25000.0
517200;0.0;0.0;0.0;0.0;-0.0;25000.0
517260;0.0;0.0;0.0;0.0;-0.0;25000.0
517320;0.0;0.0;0.0;0.0;-0.0;25000.0
517380;0.0;0.0;0.0;0.0;-0.0;25000.0
517440;0.0;0.0;0.0;0.0;-0.0;25000.0
517500;0.0;0.0;0.0;0.0;-0.0;25000.0
517560;0.0;0.0;0.0;0.0;-0.0;25000.0
517620;0.0;0.0;0.0;0.0;-0.0;25000.0
517680;0.0;0.0;0.0;0.0;-0.0;25000.0
517740;0.0;0.0;0.0;0.0;-0.0;25000.0
517800;0.0;0.0;0.0;0.0;-0.0;25000.0
517860;0.0;0.0;0.0;0.0;-0.0;25000.0
517920;0.0;0.0;0.0;0.0;-0.0;25000.0
517980;0.0;0.0;0.0;0.0;-0.0;25000.0
518040;0.0;0.0;0.0;0.0;-0.0;25000.0
518100;0.0;0.0;0.0;0.0;-0.0;25000.0
518160;0.0;0.0;0.0;0.0;-0.0;25000.0
518220;0.0;0.0;0.0;0.0;-0.0;25000.0
518280;0.0;0.0;0.0;0.0;-0.0;25000.0
518340;0.0;0.0;0.0;0.0;-0.0;25000.0
518400;0.0;0.0;0.0;0.0;-0.0;25000.0
518460;0.0;0.0;0.0;0.0;-0.0;25000.0
518520;0.0;0.0;0.0;0.0;-0.0;25000.0
518580;0.0;0.0;0.0;0.0;-0.0;25000.0
518640;0.0;0.0;0.0;0.0;-0.0;25000.0
518700;0.0;0.0;0.0;0.0;-0.0;25000.0
518760;0.0;0.0;0.0;0.0;-0.0;25000.0
518820;0.0;0.0;0.0;0.0;-0.0;25000.0
518880;0.0;0.0;0.0;0.0;-0.0;25000.0
518940;0.0;0.0;0.0;0.0;-0.0;25000.0
519000;0.0;0.0;0.0;0.0;-0.0;25000.0
519060;0.0;0.0;0.0;0.0;-0.0;25000.0
519120;0.0;0.0;0.0;0.0;-0.0;25000.0
519180;0.0;0.0;0.0;0.0;-0.0;25000.0
519240;0.0;0.0;0.0;0.0;-0.0;25000.0
519300;0.0;0.0;0.0;0.0;-0.0;25000.0
519360;0.0;0.0;0.0;0.0;-0.0;25000.0
519420;0.0;0.0;0.0;0.0;-0.0;25000.0
519480;0.0;0.0;0.0;0.0;-0.0;25000.0
519540;0.0;0.0;0.0;0.0;-0.0;25000.0
519600;0.0;0.0;0.0;0.0;-0.0;25000.0
519660;0.0;0.0;0.0;0.0;-0.0;25000.0
519720;0.0;0.0;0.0;0.0;-0.0;25000.0
519780;0.0;0.0;0.0;0.0;-0.0;25000.0
519840;0.0;0.0;0.0;0.0;-0.0;25000.0
519900;0.0;0.0;0.0;0.0;-0.0;25000.0
519960;0.0;0.0;0.0;0.0;-0.0;25000.0
520020;0.0;0.0;0.0;0.0;-0.0;25000.0
520080;0.0;0.0;0.0;0.0;-0.0;25000.0
520140;0.0;0.0;0.0;0.0;-0.0;25000.0
520200;0.0;0.0;0.0;0.0;-0.0;25000.0
520260;0.0;0.0;0.0;0.0;-0.0;25000.0
520320;0.0;0.0;0.0;0.0;-0.0;25000.0
520380;0.0;0.0;0.0;0.0;-0.0;25000.0
520440;0.0;0.0;0.0;0.0;-0.0;25000.0
520500;0.0;0.0;0.0;0.0;-0.0;25000.0
520560;0.0;0.0;0.0;0.0;-0.0;25000.0
520620;0.0;0.0;0.0;0.0;-0.0;25000.0
520680;0.0;0.0;0.0;0.0;-0.0;25000.0
520740;0.0;0.0;0.0;0.0;-0.0;25000.0
520800;0.0;0.0;0.0;0.0;-0.0;25000.0
520860;0.0;0.0;0.0;0.0;-0.0;25000.0
520920;0.0;0.0;0.0;0.0;-0.0;25000.0
520980;0.0;0.0;0.0;0.0;-0.0;25000.0
521040;0.0;0.0;0.0;0.0;-0.0;25000.0
521100;0.0;0.0;0.0;0.0;-0.0;25000.0
521160;0.0;0.0;0.0;0.0;-0.0;25000.0
521220;0.0;0.0;0.0;0.0;-0.0;25000.0
521280;0.0;0.0;0.0;0.0;-0.0;25000.0
521340;0.0;0.0;0.0;0.0;-0.0;25000.0
521400;0.0;0.0;0.0;0.0;-0.0;25000.0
521460;0.0;0.0;0.0;0.0;-0.0;25000.0
521520;0.0;0.0;0.0;0.0;-0.0;25000.0
521580;0.0;0.0;0.0;0.0;-0.0;25000.0
521640;0.0;0.0;0.0;0.0;-0.0;25000.0
521700;0.0;0.0;0.0;0.0;-0.0;25000.0
521760;0.0;0.0;0.0;0.0;-0.0;25000.0
521820;0.0;0.0;0.0;0.0;-0.0;25000.0
521880;0.0;0.0;0.0;0.0;-0.0;25000.0
521940;0.0;0.0;0.0;0.0;-0.0;25000.0
522000;0.0;0.0;0.0;0.0;-0.0;25000.0
522060;0.0;0.0;0.0;0.0;-0.0;25000.0
522120;0.0;0.0;0.0;0.0;-0.0;25000.0
522180;0.0;0.0;0.0;0.0;-0.0;25000.0
522240;0.0;0.0;0.0;0.0;-0.0;25000.0
522300;0.0;0.0;0.0;0.0;-0.0;25000.0
522360;0.0;0.0;0.0;0.0;-0.0;25000.0
522420;0.0;0.0;0.0;0.0;-0.0;25000.0
522480;0.0;0.0;0.0;0.0;-0.0;25000.0
522540;0.0;0.0;0.0;0.0;-0.0;25000.0
522600;0.0;0.0;0.0;0.0;-0.0;25000.0
522660;0.0;0.0;0.0;0.0;-0.0;25000.0
522720;0.0;0.0;0.0;0.0;-0.0;25000.0
522780;0.0;0.0;0.0;0.0;-0.0;25000.0
522840;0.0;0.0;0.0;0.0;-0.0;25000.0
522900;0.0;0.0;0.0;0.0;-0.0;25000.0
522960;0.0;0.0;0.0;0.0;-0.0;25000.0
523020;0.0;0.0;0.0;0.0;-0.0;25000.0
523080;0.0;0.0;0.0;0.0;-0.0;25000.0
523140;0.0;0.0;0.0;0.0;-0.0;25000.0
523200;0.0;0.0;0.0;0.0;-0.0;25000.0
523260;0.0;0.0;0.0;0.0;-0.0;25000.0
523320;0.0;0.0;0.0;0.0;-0.0;25000.0
523380;0.0;0.0;0.0;0.0;-0.0;25000.0
523440;0.0;0.0;0.0;0.0;-0.0;25000.0
523500;0.0;0.0;0.0;0.0;-0.0;25000.0
523560;0.0;0.0;0.0;0.0;-0.0;25000.0
523620;0.0;0.0;0.0;0.0;-0.0;25000.0
523680;0.0;0.0;0.0;0.0;-0.0;25000.0
523740;0.0;0.0;0.0;0.0;-0.0;25000.0
523800;0.0;0.0;0.0;0.0;-0.0;25000.0
523860;0.0;0.0;0.0;0.0;-0.0;25000.0
523920;0.0;0.0;0.0;0.0;-0.0;25000.0
523980;0.0;0.0;0.0;0.0;-0.0;25000.0
524040;0.0;0.0;0.0;0.0;-0.0;25000.0
524100;0.0;0.0;0.0;0.0;-0.0;25000.0
524160;0.0;0.0;0.0;0.0;-0.0;25000.0
524220;0.0;0.0;0.0;0.0;-0.0;25000.0
524280;0.0;0.0;0.0;0.0;-0.0;25000.0
524340;0.0;0.0;0.0;0.0;-0.0;25000.0
524400;0.0;0.0;0.0;0.0;-0.0;25000.0
524460;0.0;0.0;0.0;0.0;-0.0;25000.0
524520;0.0;0.0;0.0;0.0;-0.0;25000.0
524580;0.0;0.0;0.0;0.0;-0.0;25000.0
524640;0.0;0.0;0.0;0.0;-0.0;25000.0
524700;0.0;0.0;0.0;0.0;-0.0;25000.0
524760;0.0;0.0;0.0;0.0;-0.0;25000.0
524820;0.0;0.0;0.0;0.0;-0.0;25000.0
524880;0.0;0.0;0.0;0.0;-0.0;25000.0
524940;0.0;0.0;0.0;0.0;-0.0;25000.0
525000;0.0;0.0;0.0;0.0;-0.0;25000.0
525060;0.0;0.0;0.0;0.0;-0.0;25000.0
525120;0.0;0.0;0.0;0.0;-0.0;25000.0
525180;0.0;0.0;0.0;0.0;-0.0;25000.0
525240;0.0;0.0;0.0;0.0;-0.0;25000.0
525300;0.0;0.0;0.0;0.0;-0.0;25000.0
525360;0.0;0.0;0.0;0.0;-0.0;25000.0
525420;0.0;0.0;0.0;0.0;-0.0;25000.0
525480;0.0;0.0;0.0;0.0;-0.0;25000.0
525540;0.0;0.0;0.0;0.0;-0.0;25000.0
525600;0.0;0.0;0.0;0.0;-0.0;25000.0
525660;0.0;0.0;0.0;0.0;-0.0;25000.0
525720;0.0;0.0;0.0;0.0;-0.0;25000.0
525780;0.0;0.0;0.0;0.0;-0.0;25000.0
