time;Load-House-0: W-power.real.c.ELECTRICITY;Load-House-0: W-power.plan.real.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.plan.real.c.ELECTRICITY
25440;136.0;179.9875;202.0;208.40208333333334
25500;136.0;179.9875;202.0;208.40208333333334
25560;136.0;179.9875;202.0;208.40208333333334
25620;136.0;179.9875;202.0;208.40208333333334
25680;136.0;179.9875;202.0;208.40208333333334
25740;136.0;179.9875;202.0;208.40208333333334
25800;136.0;179.9875;202.0;208.40208333333334
25860;136.0;179.9875;202.0;208.40208333333334
25920;136.0;179.9875;202.0;208.40208333333334
25980;136.0;179.9875;202.0;208.40208333333334
26040;136.0;179.9875;202.0;208.40208333333334
26100;136.0;168.62083333333334;135.0;216.43124999999998
26160;136.0;168.62083333333334;135.0;216.43124999999998
26220;136.0;168.62083333333334;135.0;216.43124999999998
26280;136.0;168.62083333333334;135.0;216.43124999999998
26340;136.0;168.62083333333334;135.0;216.43124999999998
26400;136.0;168.62083333333334;135.0;216.43124999999998
26460;136.0;168.62083333333334;135.0;216.43124999999998
26520;186.0;168.62083333333334;135.0;216.43124999999998
26580;186.0;168.62083333333334;135.0;216.43124999999998
26640;186.0;168.62083333333334;135.0;216.43124999999998
26700;186.0;168.62083333333334;135.0;216.43124999999998
26760;186.0;168.62083333333334;135.0;216.43124999999998
26820;186.0;168.62083333333334;135.0;216.43124999999998
26880;186.0;168.62083333333334;135.0;216.43124999999998
26940;186.0;168.62083333333334;135.0;216.43124999999998
27000;186.0;221.99166666666667;135.0;215.77499999999998
27060;186.0;221.99166666666667;135.0;215.77499999999998
27120;186.0;221.99166666666667;135.0;215.77499999999998
27180;186.0;221.99166666666667;135.0;215.77499999999998
27240;186.0;221.99166666666667;135.0;215.77499999999998
27300;136.0;221.99166666666667;199.0;215.77499999999998
27360;136.0;221.99166666666667;199.0;215.77499999999998
27420;136.0;221.99166666666667;199.0;215.77499999999998
27480;136.0;221.99166666666667;199.0;215.77499999999998
27540;200.0;221.99166666666667;199.0;215.77499999999998
27600;200.0;221.99166666666667;199.0;215.77499999999998
27660;200.0;221.99166666666667;199.0;215.77499999999998
27720;200.0;221.99166666666667;199.0;215.77499999999998
27780;200.0;221.99166666666667;199.0;215.77499999999998
27840;200.0;221.99166666666667;199.0;215.77499999999998
27900;200.0;285.83125;199.0;195.61874999999998
27960;200.0;285.83125;199.0;195.61874999999998
28020;200.0;285.83125;135.0;195.61874999999998
28080;200.0;285.83125;135.0;195.61874999999998
28140;200.0;285.83125;135.0;195.61874999999998
28200;200.0;285.83125;135.0;195.61874999999998
28260;200.0;285.83125;135.0;195.61874999999998
28320;136.0;285.83125;135.0;195.61874999999998
28380;136.0;285.83125;135.0;195.61874999999998
28440;136.0;285.83125;135.0;195.61874999999998
28500;136.0;285.83125;135.0;195.61874999999998
28560;136.0;285.83125;135.0;195.61874999999998
28620;136.0;285.83125;135.0;195.61874999999998
28680;136.0;285.83125;135.0;195.61874999999998
28740;136.0;285.83125;202.0;195.61874999999998
28800;136.0;218.91875;202.0;190.62083333333334
28860;136.0;218.91875;202.0;190.62083333333334
28920;136.0;218.91875;202.0;190.62083333333334
28980;136.0;218.91875;202.0;190.62083333333334
29040;136.0;218.91875;202.0;190.62083333333334
29100;136.0;218.91875;202.0;190.62083333333334
29160;136.0;218.91875;202.0;190.62083333333334
29220;136.0;218.91875;202.0;190.62083333333334
29280;136.0;218.91875;202.0;190.62083333333334
29340;136.0;218.91875;202.0;190.62083333333334
29400;136.0;218.91875;202.0;190.62083333333334
29460;136.0;218.91875;202.0;190.62083333333334
29520;136.0;218.91875;202.0;190.62083333333334
29580;186.0;218.91875;202.0;190.62083333333334
29640;186.0;218.91875;202.0;190.62083333333334
29700;186.0;199.36041666666665;202.0;208.68541666666667
29760;186.0;199.36041666666665;202.0;208.68541666666667
29820;186.0;199.36041666666665;135.0;208.68541666666667
29880;186.0;199.36041666666665;135.0;208.68541666666667
29940;186.0;199.36041666666665;135.0;208.68541666666667
30000;186.0;199.36041666666665;135.0;208.68541666666667
30060;186.0;199.36041666666665;135.0;208.68541666666667
30120;186.0;199.36041666666665;135.0;208.68541666666667
30180;186.0;199.36041666666665;135.0;208.68541666666667
30240;186.0;199.36041666666665;135.0;208.68541666666667
30300;186.0;199.36041666666665;135.0;208.68541666666667
30360;136.0;199.36041666666665;135.0;208.68541666666667
30420;136.0;199.36041666666665;199.0;208.68541666666667
30480;136.0;199.36041666666665;199.0;208.68541666666667
30540;136.0;199.36041666666665;199.0;208.68541666666667
30600;136.0;172.64583333333331;199.0;194.78541666666666
30660;136.0;172.64583333333331;199.0;194.78541666666666
30720;200.0;172.64583333333331;199.0;194.78541666666666
30780;200.0;172.64583333333331;199.0;194.78541666666666
30840;200.0;172.64583333333331;199.0;194.78541666666666
30900;200.0;172.64583333333331;199.0;194.78541666666666
30960;200.0;172.64583333333331;199.0;194.78541666666666
31020;200.0;172.64583333333331;199.0;194.78541666666666
31080;200.0;172.64583333333331;199.0;194.78541666666666
31140;200.0;172.64583333333331;135.0;194.78541666666666
31200;200.0;172.64583333333331;135.0;194.78541666666666
31260;200.0;172.64583333333331;135.0;194.78541666666666
31320;200.0;172.64583333333331;135.0;194.78541666666666
31380;200.0;172.64583333333331;135.0;194.78541666666666
31440;200.0;172.64583333333331;370.0;194.78541666666666
31500;136.0;182.72083333333333;289.0;229.35625
31560;136.0;182.72083333333333;289.0;229.35625
31620;136.0;182.72083333333333;221.0;229.35625
31680;136.0;182.72083333333333;221.0;229.35625
31740;136.0;182.72083333333333;221.0;229.35625
31800;136.0;182.72083333333333;221.0;229.35625
31860;136.0;182.72083333333333;221.0;229.35625
31920;136.0;182.72083333333333;221.0;229.35625
31980;136.0;182.72083333333333;221.0;229.35625
32040;136.0;182.72083333333333;221.0;229.35625
32100;136.0;182.72083333333333;221.0;229.35625
32160;136.0;182.72083333333333;221.0;229.35625
32220;136.0;182.72083333333333;221.0;229.35625
32280;136.0;182.72083333333333;221.0;229.35625
32340;136.0;182.72083333333333;221.0;229.35625
32400;136.0;160.75833333333333;221.0;232.36875
32460;136.0;160.75833333333333;288.0;232.36875
32520;136.0;160.75833333333333;288.0;232.36875
32580;136.0;160.75833333333333;288.0;232.36875
32640;186.0;160.75833333333333;288.0;232.36875
32700;186.0;160.75833333333333;288.0;232.36875
32760;186.0;160.75833333333333;288.0;232.36875
32820;186.0;160.75833333333333;288.0;232.36875
32880;186.0;160.75833333333333;422.0;232.36875
32940;186.0;160.75833333333333;358.0;232.36875
33000;186.0;160.75833333333333;358.0;232.36875
33060;186.0;160.75833333333333;358.0;232.36875
33120;186.0;160.75833333333333;358.0;232.36875
33180;186.0;160.75833333333333;358.0;232.36875
33240;186.0;160.75833333333333;358.0;232.36875
33300;186.0;205.37083333333334;358.0;275.41875
33360;186.0;205.37083333333334;358.0;275.41875
33420;136.0;205.37083333333334;358.0;275.41875
33480;136.0;205.37083333333334;358.0;275.41875
33540;136.0;205.37083333333334;355.0;275.41875
33600;136.0;205.37083333333334;355.0;275.41875
33660;136.0;205.37083333333334;355.0;275.41875
33720;136.0;205.37083333333334;355.0;275.41875
33780;136.0;205.37083333333334;355.0;275.41875
33840;136.0;205.37083333333334;355.0;275.41875
33900;200.0;205.37083333333334;355.0;275.41875
33960;200.0;205.37083333333334;355.0;275.41875
34020;200.0;205.37083333333334;355.0;275.41875
34080;200.0;205.37083333333334;355.0;275.41875
34140;364.0;205.37083333333334;355.0;275.41875
34200;285.0;434.5020833333333;355.0;244.53541666666666
34260;285.0;434.5020833333333;291.0;244.53541666666666
34320;285.0;434.5020833333333;291.0;244.53541666666666
34380;285.0;434.5020833333333;291.0;244.53541666666666
34440;285.0;434.5020833333333;291.0;244.53541666666666
34500;285.0;434.5020833333333;291.0;244.53541666666666
34560;285.0;434.5020833333333;291.0;244.53541666666666
34620;285.0;434.5020833333333;291.0;244.53541666666666
34680;221.0;434.5020833333333;291.0;244.53541666666666
34740;221.0;434.5020833333333;291.0;244.53541666666666
34800;226.0;434.5020833333333;409.0;244.53541666666666
34860;226.0;434.5020833333333;352.0;244.53541666666666
34920;226.0;434.5020833333333;352.0;244.53541666666666
34980;226.0;434.5020833333333;352.0;244.53541666666666
35040;2226.0;434.5020833333333;352.0;244.53541666666666
35100;2226.0;409.3770833333333;352.0;272.0541666666667
35160;226.0;409.3770833333333;352.0;272.0541666666667
35220;226.0;409.3770833333333;352.0;272.0541666666667
35280;226.0;409.3770833333333;352.0;272.0541666666667
35340;226.0;409.3770833333333;352.0;272.0541666666667
35400;226.0;409.3770833333333;352.0;272.0541666666667
35460;226.0;409.3770833333333;352.0;272.0541666666667
35520;226.0;409.3770833333333;352.0;272.0541666666667
35580;226.0;409.3770833333333;352.0;272.0541666666667
35640;226.0;409.3770833333333;487.0;272.0541666666667
35700;276.0;409.3770833333333;422.0;272.0541666666667
35760;457.0;409.3770833333333;422.0;272.0541666666667
35820;369.0;409.3770833333333;422.0;272.0541666666667
35880;369.0;409.3770833333333;422.0;272.0541666666667
35940;369.0;409.3770833333333;422.0;272.0541666666667
36000;369.0;313.60625000000005;422.0;282.1958333333333
36060;369.0;313.60625000000005;422.0;282.1958333333333
36120;369.0;313.60625000000005;422.0;282.1958333333333
36180;369.0;313.60625000000005;489.0;282.1958333333333
36240;369.0;313.60625000000005;489.0;282.1958333333333
36300;369.0;313.60625000000005;489.0;282.1958333333333
36360;369.0;313.60625000000005;489.0;282.1958333333333
36420;369.0;313.60625000000005;489.0;282.1958333333333
36480;319.0;313.60625000000005;489.0;282.1958333333333
36540;319.0;313.60625000000005;489.0;282.1958333333333
36600;319.0;313.60625000000005;489.0;282.1958333333333
36660;319.0;313.60625000000005;553.0;282.1958333333333
36720;319.0;313.60625000000005;553.0;282.1958333333333
36780;319.0;313.60625000000005;553.0;282.1958333333333
36840;319.0;313.60625000000005;553.0;282.1958333333333
36900;319.0;309.21875000000006;553.0;255.10208333333333
36960;319.0;309.21875000000006;553.0;255.10208333333333
37020;319.0;309.21875000000006;553.0;255.10208333333333
37080;383.0;309.21875000000006;553.0;255.10208333333333
37140;383.0;309.21875000000006;553.0;255.10208333333333
37200;383.0;309.21875000000006;553.0;255.10208333333333
37260;383.0;309.21875000000006;486.0;255.10208333333333
37320;383.0;309.21875000000006;486.0;255.10208333333333
37380;383.0;309.21875000000006;422.0;255.10208333333333
37440;383.0;309.21875000000006;422.0;255.10208333333333
37500;383.0;309.21875000000006;422.0;255.10208333333333
37560;383.0;309.21875000000006;422.0;255.10208333333333
37620;383.0;309.21875000000006;422.0;255.10208333333333
37680;383.0;309.21875000000006;422.0;255.10208333333333
37740;383.0;309.21875000000006;422.0;255.10208333333333
37800;383.0;335.95624999999995;422.0;267.32708333333335
37860;319.0;335.95624999999995;422.0;267.32708333333335
37920;319.0;335.95624999999995;422.0;267.32708333333335
37980;319.0;335.95624999999995;422.0;267.32708333333335
38040;319.0;335.95624999999995;422.0;267.32708333333335
38100;319.0;335.95624999999995;422.0;267.32708333333335
38160;319.0;335.95624999999995;422.0;267.32708333333335
38220;319.0;335.95624999999995;422.0;267.32708333333335
38280;319.0;335.95624999999995;422.0;267.32708333333335
38340;319.0;335.95624999999995;422.0;267.32708333333335
38400;319.0;335.95624999999995;422.0;267.32708333333335
38460;319.0;335.95624999999995;422.0;267.32708333333335
38520;319.0;335.95624999999995;422.0;267.32708333333335
38580;319.0;335.95624999999995;422.0;267.32708333333335
38640;319.0;335.95624999999995;422.0;267.32708333333335
38700;319.0;298.55625000000003;422.0;294.70416666666665
38760;369.0;298.55625000000003;422.0;294.70416666666665
38820;369.0;298.55625000000003;422.0;294.70416666666665
38880;369.0;298.55625000000003;422.0;294.70416666666665
38940;369.0;298.55625000000003;422.0;294.70416666666665
39000;369.0;298.55625000000003;422.0;294.70416666666665
39060;369.0;298.55625000000003;422.0;294.70416666666665
39120;369.0;298.55625000000003;422.0;294.70416666666665
39180;369.0;298.55625000000003;422.0;294.70416666666665
39240;369.0;298.55625000000003;422.0;294.70416666666665
39300;369.0;298.55625000000003;422.0;294.70416666666665
39360;369.0;298.55625000000003;422.0;294.70416666666665
39420;369.0;298.55625000000003;422.0;294.70416666666665
39480;369.0;298.55625000000003;422.0;294.70416666666665
39540;319.0;298.55625000000003;422.0;294.70416666666665
39600;319.0;295.33958333333334;422.0;263.02083333333337
39660;319.0;295.33958333333334;422.0;263.02083333333337
39720;319.0;295.33958333333334;422.0;263.02083333333337
39780;319.0;295.33958333333334;486.0;263.02083333333337
39840;319.0;295.33958333333334;486.0;263.02083333333337
39900;319.0;295.33958333333334;553.0;263.02083333333337
39960;319.0;295.33958333333334;553.0;263.02083333333337
40020;319.0;295.33958333333334;553.0;263.02083333333337
40080;319.0;295.33958333333334;553.0;263.02083333333337
40140;319.0;295.33958333333334;553.0;263.02083333333337
40200;319.0;295.33958333333334;553.0;263.02083333333337
40260;383.0;295.33958333333334;553.0;263.02083333333337
40320;383.0;295.33958333333334;553.0;263.02083333333337
40380;383.0;295.33958333333334;553.0;263.02083333333337
40440;383.0;295.33958333333334;553.0;263.02083333333337
40500;383.0;312.22916666666663;489.0;255.67708333333334
40560;383.0;312.22916666666663;489.0;255.67708333333334
40620;383.0;312.22916666666663;489.0;255.67708333333334
40680;383.0;312.22916666666663;489.0;255.67708333333334
40740;383.0;312.22916666666663;489.0;255.67708333333334
40800;383.0;312.22916666666663;489.0;255.67708333333334
40860;383.0;312.22916666666663;489.0;255.67708333333334
40920;383.0;312.22916666666663;489.0;255.67708333333334
40980;383.0;312.22916666666663;422.0;255.67708333333334
41040;319.0;312.22916666666663;422.0;255.67708333333334
41100;319.0;312.22916666666663;422.0;255.67708333333334
41160;319.0;312.22916666666663;422.0;255.67708333333334
41220;319.0;312.22916666666663;422.0;255.67708333333334
41280;319.0;312.22916666666663;422.0;255.67708333333334
41340;319.0;312.22916666666663;422.0;255.67708333333334
41400;319.0;305.5833333333333;422.0;265.4895833333333
41460;319.0;305.5833333333333;422.0;265.4895833333333
41520;319.0;305.5833333333333;422.0;265.4895833333333
41580;319.0;305.5833333333333;422.0;265.4895833333333
41640;319.0;305.5833333333333;422.0;265.4895833333333
41700;319.0;305.5833333333333;422.0;265.4895833333333
41760;319.0;305.5833333333333;422.0;265.4895833333333
41820;369.0;305.5833333333333;422.0;265.4895833333333
41880;369.0;305.5833333333333;422.0;265.4895833333333
41940;369.0;305.5833333333333;422.0;265.4895833333333
42000;369.0;305.5833333333333;422.0;265.4895833333333
42060;369.0;305.5833333333333;422.0;265.4895833333333
42120;369.0;305.5833333333333;422.0;265.4895833333333
42180;369.0;305.5833333333333;422.0;265.4895833333333
42240;369.0;305.5833333333333;422.0;265.4895833333333
42300;369.0;296.9125;422.0;286.225
42360;369.0;296.9125;422.0;286.225
42420;369.0;296.9125;422.0;286.225
42480;369.0;296.9125;422.0;286.225
42540;369.0;296.9125;422.0;286.225
42600;319.0;296.9125;422.0;286.225
42660;319.0;296.9125;422.0;286.225
42720;319.0;296.9125;422.0;286.225
42780;319.0;296.9125;422.0;286.225
42840;319.0;296.9125;422.0;286.225
42900;319.0;296.9125;486.0;286.225
42960;319.0;296.9125;486.0;286.225
43020;319.0;296.9125;486.0;286.225
43080;319.0;296.9125;486.0;286.225
43140;319.0;296.9125;486.0;286.225
43200;319.0;295.05833333333334;486.0;237.90833333333336
43260;319.0;295.05833333333334;486.0;237.90833333333336
43320;319.0;295.05833333333334;486.0;237.90833333333336
43380;319.0;295.05833333333334;486.0;237.90833333333336
43440;383.0;295.05833333333334;486.0;237.90833333333336
43500;383.0;295.05833333333334;486.0;237.90833333333336
43560;383.0;295.05833333333334;486.0;237.90833333333336
43620;383.0;295.05833333333334;489.0;237.90833333333336
43680;383.0;295.05833333333334;489.0;237.90833333333336
43740;383.0;295.05833333333334;489.0;237.90833333333336
43800;383.0;295.05833333333334;489.0;237.90833333333336
43860;383.0;295.05833333333334;2489.0;237.90833333333336
43920;383.0;295.05833333333334;2489.0;237.90833333333336
43980;383.0;295.05833333333334;2489.0;237.90833333333336
44040;383.0;295.05833333333334;2489.0;237.90833333333336
44100;383.0;317.85833333333335;489.0;295.2416666666667
44160;383.0;317.85833333333335;489.0;295.2416666666667
44220;319.0;317.85833333333335;489.0;295.2416666666667
44280;319.0;317.85833333333335;489.0;295.2416666666667
44340;319.0;317.85833333333335;489.0;295.2416666666667
44400;319.0;317.85833333333335;489.0;295.2416666666667
44460;319.0;317.85833333333335;489.0;295.2416666666667
44520;319.0;317.85833333333335;489.0;295.2416666666667
44580;319.0;317.85833333333335;489.0;295.2416666666667
44640;319.0;317.85833333333335;489.0;295.2416666666667
44700;319.0;317.85833333333335;422.0;295.2416666666667
44760;319.0;317.85833333333335;422.0;295.2416666666667
44820;319.0;317.85833333333335;422.0;295.2416666666667
44880;369.0;317.85833333333335;422.0;295.2416666666667
44940;369.0;317.85833333333335;422.0;295.2416666666667
45000;369.0;445.56666666666666;422.0;263.775
45060;369.0;445.56666666666666;422.0;263.775
45120;369.0;445.56666666666666;422.0;263.775
45180;369.0;445.56666666666666;422.0;263.775
45240;369.0;445.56666666666666;422.0;263.775
45300;369.0;445.56666666666666;422.0;263.775
45360;369.0;445.56666666666666;422.0;263.775
45420;369.0;445.56666666666666;422.0;263.775
45480;369.0;445.56666666666666;422.0;263.775
45540;369.0;445.56666666666666;422.0;263.775
45600;369.0;445.56666666666666;422.0;263.775
45660;319.0;445.56666666666666;422.0;263.775
45720;319.0;445.56666666666666;422.0;263.775
45780;319.0;445.56666666666666;352.0;263.775
45840;319.0;445.56666666666666;352.0;263.775
45900;319.0;333.15833333333336;352.0;296.56875
45960;319.0;333.15833333333336;352.0;296.56875
46020;319.0;333.15833333333336;416.0;296.56875
46080;319.0;333.15833333333336;416.0;296.56875
46140;319.0;333.15833333333336;416.0;296.56875
46200;319.0;333.15833333333336;416.0;296.56875
46260;319.0;333.15833333333336;416.0;296.56875
46320;319.0;333.15833333333336;416.0;296.56875
46380;319.0;333.15833333333336;416.0;296.56875
46440;319.0;333.15833333333336;416.0;296.56875
46500;319.0;333.15833333333336;416.0;296.56875
46560;319.0;333.15833333333336;416.0;296.56875
46620;383.0;333.15833333333336;416.0;296.56875
46680;383.0;333.15833333333336;416.0;296.56875
46740;383.0;333.15833333333336;352.0;296.56875
46800;383.0;311.54375;352.0;278.4791666666667
46860;383.0;311.54375;352.0;278.4791666666667
46920;383.0;311.54375;352.0;278.4791666666667
46980;383.0;311.54375;352.0;278.4791666666667
47040;383.0;311.54375;266.0;278.4791666666667
47100;383.0;311.54375;266.0;278.4791666666667
47160;383.0;311.54375;266.0;278.4791666666667
47220;383.0;311.54375;266.0;278.4791666666667
47280;383.0;311.54375;266.0;278.4791666666667
47340;383.0;311.54375;333.0;278.4791666666667
47400;319.0;311.54375;333.0;278.4791666666667
47460;319.0;311.54375;333.0;278.4791666666667
47520;319.0;311.54375;333.0;278.4791666666667
47580;319.0;311.54375;333.0;278.4791666666667
47640;319.0;311.54375;333.0;278.4791666666667
47700;319.0;285.9166666666667;333.0;443.77500000000003
47760;319.0;285.9166666666667;333.0;443.77500000000003
47820;319.0;285.9166666666667;333.0;443.77500000000003
47880;319.0;285.9166666666667;333.0;443.77500000000003
47940;369.0;285.9166666666667;333.0;443.77500000000003
48000;369.0;285.9166666666667;333.0;443.77500000000003
48060;369.0;285.9166666666667;333.0;443.77500000000003
48120;369.0;285.9166666666667;333.0;443.77500000000003
48180;369.0;285.9166666666667;333.0;443.77500000000003
48240;369.0;285.9166666666667;333.0;443.77500000000003
48300;369.0;285.9166666666667;333.0;443.77500000000003
48360;369.0;285.9166666666667;333.0;443.77500000000003
48420;369.0;285.9166666666667;266.0;443.77500000000003
48480;369.0;285.9166666666667;266.0;443.77500000000003
48540;369.0;285.9166666666667;266.0;443.77500000000003
48600;369.0;264.63750000000005;266.0;422.25625
48660;369.0;264.63750000000005;266.0;422.25625
48720;319.0;264.63750000000005;266.0;422.25625
48780;319.0;264.63750000000005;266.0;422.25625
48840;319.0;264.63750000000005;266.0;422.25625
48900;319.0;264.63750000000005;266.0;422.25625
48960;319.0;264.63750000000005;266.0;422.25625
49020;319.0;264.63750000000005;266.0;422.25625
49080;319.0;264.63750000000005;266.0;422.25625
49140;319.0;264.63750000000005;330.0;422.25625
49200;319.0;264.63750000000005;330.0;422.25625
49260;319.0;264.63750000000005;330.0;422.25625
49320;319.0;264.63750000000005;335.0;422.25625
49380;319.0;264.63750000000005;335.0;422.25625
49440;319.0;264.63750000000005;335.0;422.25625
49500;319.0;261.37916666666666;335.0;414.6645833333333
49560;319.0;261.37916666666666;335.0;414.6645833333333
49620;319.0;261.37916666666666;335.0;414.6645833333333
49680;319.0;261.37916666666666;335.0;414.6645833333333
49740;319.0;261.37916666666666;335.0;414.6645833333333
49800;383.0;261.37916666666666;335.0;414.6645833333333
49860;383.0;261.37916666666666;271.0;414.6645833333333
49920;383.0;261.37916666666666;271.0;414.6645833333333
49980;383.0;261.37916666666666;271.0;414.6645833333333
50040;383.0;261.37916666666666;271.0;414.6645833333333
50100;383.0;261.37916666666666;271.0;414.6645833333333
50160;383.0;261.37916666666666;271.0;414.6645833333333
50220;383.0;261.37916666666666;271.0;414.6645833333333
50280;383.0;261.37916666666666;271.0;414.6645833333333
50340;383.0;261.37916666666666;271.0;414.6645833333333
50400;383.0;279.47083333333336;271.0;293.56666666666666
50460;383.0;279.47083333333336;271.0;293.56666666666666
50520;383.0;279.47083333333336;271.0;293.56666666666666
50580;319.0;279.47083333333336;271.0;293.56666666666666
50640;319.0;279.47083333333336;271.0;293.56666666666666
50700;319.0;279.47083333333336;271.0;293.56666666666666
50760;319.0;279.47083333333336;271.0;293.56666666666666
50820;319.0;279.47083333333336;271.0;293.56666666666666
50880;319.0;279.47083333333336;271.0;293.56666666666666
50940;319.0;279.47083333333336;271.0;293.56666666666666
51000;369.0;279.47083333333336;271.0;293.56666666666666
51060;369.0;279.47083333333336;338.0;293.56666666666666
51120;369.0;279.47083333333336;338.0;293.56666666666666
51180;369.0;279.47083333333336;338.0;293.56666666666666
51240;369.0;279.47083333333336;338.0;293.56666666666666
51300;369.0;257.66666666666663;338.0;266.51458333333335
51360;369.0;257.66666666666663;338.0;266.51458333333335
51420;369.0;257.66666666666663;338.0;266.51458333333335
51480;369.0;257.66666666666663;338.0;266.51458333333335
51540;369.0;257.66666666666663;338.0;266.51458333333335
51600;369.0;257.66666666666663;338.0;266.51458333333335
51660;369.0;257.66666666666663;338.0;266.51458333333335
51720;369.0;257.66666666666663;338.0;266.51458333333335
51780;319.0;257.66666666666663;338.0;266.51458333333335
51840;319.0;257.66666666666663;338.0;266.51458333333335
51900;319.0;257.66666666666663;338.0;266.51458333333335
51960;319.0;257.66666666666663;338.0;266.51458333333335
52020;319.0;257.66666666666663;338.0;266.51458333333335
52080;319.0;257.66666666666663;338.0;266.51458333333335
52140;319.0;257.66666666666663;271.0;266.51458333333335
