time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;Load-House-8: W-power.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY;Dishwasher-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;Heatpump-House-8: W-power.real.c.ELECTRICITY;Heatpump-House-8: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc
571080;1706.0;369.0;0.0;0.0;489.0;5000;1125.0;15392.99929025171;0.0;0.0
571140;1706.0;369.0;0.0;0.0;486.0;-1;1125.0;15467.99929025171;0.0;0.0
571200;1706.0;369.0;0.0;0.0;483.0;5000;1125.0;15542.99929025171;0.0;0.0
571260;1706.0;369.0;0.0;0.0;480.0;-1;1125.0;15617.99929025171;0.0;0.0
571320;1706.0;369.0;0.0;0.0;476.0;5000;1125.0;15692.99929025171;0.0;0.0
571380;1706.0;369.0;0.0;0.0;473.0;-1;1125.0;15767.99929025171;0.0;0.0
571440;1706.0;369.0;0.0;0.0;470.0;5000;1125.0;15842.99929025171;0.0;0.0
571500;1574.0;369.0;0.0;0.0;578.0;-1;881.3899991251883;15917.99929025171;0.0;0.0
571560;1574.0;369.0;0.0;0.0;575.0;5000;881.3899991251883;15976.758623526723;0.0;0.0
571620;1574.0;369.0;0.0;0.0;572.0;-1;881.3899991251883;16035.517956801736;0.0;0.0
571680;1574.0;369.0;0.0;0.0;569.0;5000;881.3899991251883;16094.277290076749;0.0;0.0
571740;1574.0;369.0;0.0;0.0;565.0;-1;881.3899991251883;16153.036623351762;0.0;0.0
571800;1574.0;369.0;0.0;0.0;562.0;5000;881.3899991251883;16211.795956626775;0.0;0.0
571860;1574.0;369.0;0.0;0.0;559.0;-1;881.3899991251883;16270.555289901788;0.0;0.0
571920;1574.0;369.0;0.0;0.0;556.0;5000;881.3899991251883;16329.3146231768;0.0;0.0
571980;1574.0;369.0;0.0;0.0;552.0;-1;881.3899991251883;16388.07395645181;0.0;0.0
572040;1574.0;369.0;0.0;0.0;549.0;5000;881.3899991251883;16446.833289726823;0.0;0.0
572100;1574.0;369.0;0.0;0.0;546.0;-1;881.3899991251883;16505.592623001834;0.0;0.0
572160;1574.0;369.0;0.0;0.0;543.0;5000;881.3899991251883;16564.351956276845;0.0;0.0
572220;1574.0;369.0;0.0;0.0;540.0;-1;881.3899991251883;16623.111289551856;0.0;0.0
572280;1574.0;369.0;0.0;0.0;536.0;5000;881.3899991251883;16681.870622826867;0.0;0.0
572340;1574.0;369.0;0.0;0.0;533.0;-1;881.3899991251883;16740.62995610188;0.0;0.0
572400;1461.0;369.0;0.0;0.0;542.0;5000;756.0854521633564;16799.38928937689;0.0;0.0
572460;1461.0;369.0;0.0;0.0;539.0;-1;756.0854521633564;16849.79498618778;0.0;0.0
572520;1461.0;369.0;0.0;0.0;536.0;5000;756.0854521633564;16900.200682998668;0.0;0.0
572580;1461.0;369.0;0.0;0.0;533.0;-1;756.0854521633564;16950.606379809557;0.0;0.0
572640;1461.0;369.0;0.0;0.0;529.0;5000;756.0854521633564;17001.012076620445;0.0;0.0
572700;1461.0;369.0;0.0;0.0;526.0;-1;756.0854521633564;17051.417773431334;0.0;0.0
572760;1461.0;369.0;0.0;0.0;523.0;5000;756.0854521633564;17101.823470242223;0.0;0.0
572820;1461.0;369.0;0.0;0.0;520.0;-1;756.0854521633564;17152.229167053112;0.0;0.0
572880;1461.0;369.0;0.0;0.0;517.0;5000;756.0854521633564;17202.634863864;0.0;0.0
572940;1461.0;369.0;0.0;0.0;513.0;-1;756.0854521633564;17253.04056067489;0.0;0.0
573000;1461.0;369.0;0.0;0.0;510.0;5000;756.0854521633564;17303.44625748578;0.0;0.0
573060;1461.0;369.0;0.0;0.0;507.0;-1;756.0854521633564;17353.851954296668;0.0;0.0
573120;1461.0;472.0;0.0;0.0;401.0;5000;756.0854521633564;17404.257651107557;0.0;0.0
573180;1461.0;472.0;0.0;0.0;398.0;-1;756.0854521633564;17454.663347918446;0.0;0.0
573240;1462.0;2358.0;0.0;0.0;-1490.0;5000;756.0854521633564;17505.069044729335;0.0;0.0
573300;1709.0;358.0;0.0;0.0;617.0;-1;892.5880463049689;17555.474741540223;0.0;0.0
573360;1709.0;358.0;0.0;0.0;614.0;5000;892.5880463049689;17614.98061129389;0.0;0.0
573420;1709.0;358.0;0.0;0.0;610.0;-1;892.5880463049689;17674.486481047556;0.0;0.0
573480;1709.0;358.0;0.0;0.0;607.0;5000;892.5880463049689;17733.99235080122;0.0;0.0
573540;1709.0;358.0;0.0;0.0;604.0;-1;892.5880463049689;17793.498220554888;0.0;0.0
573600;1709.0;358.0;0.0;0.0;601.0;5000;892.5880463049689;17853.004090308554;0.0;0.0
573660;1709.0;358.0;0.0;0.0;598.0;-1;892.5880463049689;17912.50996006222;0.0;0.0
573720;1709.0;358.0;0.0;0.0;595.0;5000;892.5880463049689;17972.015829815886;0.0;0.0
573780;1709.0;358.0;0.0;0.0;591.0;-1;892.5880463049689;18031.521699569552;0.0;0.0
573840;1709.0;358.0;0.0;0.0;588.0;5000;892.5880463049689;18091.027569323218;0.0;0.0
573900;1709.0;307.0;0.0;0.0;636.0;-1;892.5880463049689;18150.533439076884;0.0;0.0
573960;1709.0;255.0;0.0;0.0;685.0;5000;892.5880463049689;18210.03930883055;0.0;0.0
574020;1709.0;255.0;0.0;0.0;682.0;-1;892.5880463049689;18269.545178584216;0.0;0.0
574080;1709.0;255.0;0.0;0.0;679.0;5000;892.5880463049689;18329.051048337882;0.0;0.0
574140;1709.0;255.0;0.0;0.0;675.0;-1;892.5880463049689;18388.556918091548;0.0;0.0
574200;1446.0;255.0;0.0;0.0;587.0;5000;714.3164842179463;18448.062787845214;0.0;0.0
574260;1446.0;255.0;0.0;0.0;586.0;-1;714.3164842179463;18495.68388679308;0.0;0.0
574320;1446.0;255.0;0.0;0.0;585.0;5000;714.3164842179463;18543.304985740942;0.0;0.0
574380;1446.0;255.0;0.0;0.0;584.0;-1;714.3164842179463;18590.926084688806;0.0;0.0
574440;1446.0;255.0;0.0;0.0;582.0;5000;714.3164842179463;18638.54718363667;0.0;0.0
574500;1446.0;255.0;0.0;0.0;581.0;-1;714.3164842179463;18686.168282584535;0.0;0.0
574560;1446.0;255.0;0.0;0.0;580.0;5000;714.3164842179463;18733.7893815324;0.0;0.0
574620;1446.0;255.0;0.0;0.0;578.0;-1;714.3164842179463;18781.410480480263;0.0;0.0
574680;1446.0;255.0;0.0;0.0;577.0;5000;714.3164842179463;18829.031579428127;0.0;0.0
574740;1446.0;255.0;0.0;0.0;576.0;-1;714.3164842179463;18876.65267837599;0.0;0.0
574800;1446.0;255.0;0.0;0.0;575.0;5000;714.3164842179463;18924.273777323855;0.0;0.0
574860;1446.0;255.0;0.0;0.0;573.0;-1;714.3164842179463;18971.89487627172;0.0;0.0
574920;1446.0;255.0;0.0;0.0;572.0;5000;714.3164842179463;19019.515975219583;0.0;0.0
574980;1446.0;255.0;0.0;0.0;571.0;-1;714.3164842179463;19067.137074167447;0.0;0.0
575040;1446.0;255.0;0.0;0.0;569.0;5000;714.3164842179463;19114.75817311531;0.0;0.0
575100;1015.0;255.0;0.0;0.0;459.0;-1;392.68409274760506;19162.379272063175;0.0;0.0
575160;1015.0;255.0;0.0;0.0;457.0;5000;392.68409274760506;19188.558211579682;0.0;0.0
575220;1015.0;255.0;0.0;0.0;456.0;-1;392.68409274760506;19214.73715109619;0.0;0.0
575280;1015.0;255.0;0.0;0.0;455.0;5000;392.68409274760506;19240.916090612696;0.0;0.0
575340;1015.0;255.0;0.0;0.0;454.0;-1;392.68409274760506;19267.095030129203;0.0;0.0
575400;1015.0;255.0;0.0;0.0;452.0;5000;392.68409274760506;19293.27396964571;0.0;0.0
575460;1015.0;255.0;0.0;0.0;451.0;-1;392.68409274760506;19319.452909162217;0.0;0.0
575520;1015.0;255.0;0.0;0.0;450.0;5000;392.68409274760506;19345.631848678724;0.0;0.0
575580;1015.0;255.0;0.0;0.0;448.0;-1;392.68409274760506;19371.81078819523;0.0;0.0
575640;1015.0;255.0;0.0;0.0;447.0;5000;392.68409274760506;19397.989727711738;0.0;0.0
575700;1015.0;255.0;0.0;0.0;446.0;-1;392.68409274760506;19424.168667228245;0.0;0.0
575760;1015.0;255.0;0.0;0.0;445.0;5000;392.68409274760506;19450.347606744752;0.0;0.0
575820;1015.0;255.0;0.0;0.0;443.0;-1;392.68409274760506;19476.52654626126;0.0;0.0
575880;1015.0;255.0;0.0;0.0;442.0;5000;392.68409274760506;19502.705485777766;0.0;0.0
575940;1015.0;255.0;0.0;0.0;441.0;-1;392.68409274760506;19528.884425294273;0.0;0.0
576000;1317.0;255.0;0.0;0.0;700.0;5000;434.2595341377005;19555.06336481078;0.0;0.0
576060;1317.0;255.0;0.0;0.0;699.0;-1;434.2595341377005;19584.01400041996;0.0;0.0
576120;1317.0;255.0;0.0;0.0;697.0;5000;434.2595341377005;19612.96463602914;0.0;0.0
576180;1317.0;255.0;0.0;0.0;696.0;-1;434.2595341377005;19641.91527163832;0.0;0.0
576240;1317.0;307.0;0.0;0.0;643.0;5000;434.2595341377005;19670.865907247502;0.0;0.0
576300;1317.0;307.0;0.0;0.0;641.0;-1;434.2595341377005;19699.816542856683;0.0;0.0
576360;1317.0;307.0;0.0;0.0;640.0;5000;434.2595341377005;19728.767178465863;0.0;0.0
576420;1317.0;307.0;0.0;0.0;639.0;-1;434.2595341377005;19757.717814075044;0.0;0.0
576480;1317.0;358.0;0.0;0.0;586.0;5000;434.2595341377005;19786.668449684224;0.0;0.0
576540;1317.0;358.0;0.0;0.0;585.0;-1;434.2595341377005;19815.619085293405;0.0;0.0
576600;1317.0;358.0;0.0;0.0;584.0;5000;434.2595341377005;19844.569720902586;0.0;0.0
576660;1317.0;358.0;0.0;0.0;583.0;-1;434.2595341377005;19873.520356511766;0.0;0.0
576720;1317.0;358.0;0.0;0.0;581.0;5000;434.2595341377005;19902.470992120947;0.0;0.0
576780;1317.0;358.0;0.0;0.0;580.0;-1;434.2595341377005;19931.421627730128;0.0;0.0
576840;1317.0;358.0;0.0;0.0;579.0;5000;434.2595341377005;19960.372263339308;0.0;0.0
576900;1221.0;358.0;0.0;0.0;406.0;-1;509.5830688676883;19989.32289894849;0.0;0.0
576960;1221.0;358.0;0.0;0.0;405.0;5000;509.5830688676883;20023.29510353967;0.0;0.0
577020;1221.0;358.0;0.0;0.0;404.0;-1;509.5830688676883;20057.26730813085;0.0;0.0
577080;1221.0;306.0;0.0;0.0;454.0;5000;509.5830688676883;20091.23951272203;0.0;0.0
577140;1221.0;306.0;0.0;0.0;453.0;-1;509.5830688676883;20125.21171731321;0.0;0.0
577200;1221.0;306.0;0.0;0.0;452.0;5000;509.5830688676883;20159.18392190439;0.0;0.0
577260;1221.0;255.0;0.0;0.0;501.0;-1;509.5830688676883;20193.15612649557;0.0;0.0
577320;1221.0;255.0;0.0;0.0;500.0;5000;509.5830688676883;20227.12833108675;0.0;0.0
577380;1221.0;255.0;0.0;0.0;499.0;-1;509.5830688676883;20261.10053567793;0.0;0.0
577440;1221.0;255.0;0.0;0.0;498.0;5000;509.5830688676883;20295.07274026911;0.0;0.0
577500;1221.0;255.0;0.0;0.0;496.0;-1;509.5830688676883;20329.044944860292;0.0;0.0
577560;1221.0;255.0;0.0;0.0;495.0;5000;509.5830688676883;20363.017149451473;0.0;0.0
577620;1221.0;255.0;0.0;0.0;494.0;-1;509.5830688676883;20396.989354042653;0.0;0.0
577680;1221.0;255.0;0.0;0.0;492.0;5000;509.5830688676883;20430.961558633833;0.0;0.0
577740;1221.0;255.0;0.0;0.0;491.0;-1;509.5830688676883;20464.933763225014;0.0;0.0
577800;847.0;260.0;0.0;0.0;161.0;5000;459.65745244855316;20498.905967816194;0.0;0.0
577860;847.0;260.0;0.0;0.0;160.0;-1;459.65745244855316;20529.54979797943;0.0;0.0
577920;847.0;260.0;0.0;0.0;160.0;5000;459.65745244855316;20560.193628142668;0.0;0.0
577980;847.0;260.0;0.0;0.0;160.0;-1;459.65745244855316;20590.837458305905;0.0;0.0
578040;847.0;260.0;0.0;0.0;159.0;5000;459.65745244855316;20621.481288469142;0.0;0.0
578100;847.0;260.0;0.0;0.0;159.0;-1;459.65745244855316;20652.12511863238;0.0;0.0
578160;847.0;260.0;0.0;0.0;159.0;5000;459.65745244855316;20682.768948795616;0.0;0.0
578220;847.0;260.0;0.0;0.0;158.0;-1;459.65745244855316;20713.412778958853;0.0;0.0
578280;847.0;260.0;0.0;0.0;158.0;5000;459.65745244855316;20744.05660912209;0.0;0.0
578340;847.0;260.0;0.0;0.0;158.0;-1;459.65745244855316;20774.700439285327;0.0;0.0
578400;847.0;260.0;0.0;0.0;157.0;5000;459.65745244855316;20805.344269448564;0.0;0.0
578460;847.0;260.0;0.0;0.0;157.0;-1;459.65745244855316;20835.9880996118;0.0;0.0
578520;847.0;260.0;0.0;0.0;157.0;5000;459.65745244855316;20866.631929775038;0.0;0.0
578580;847.0;260.0;0.0;0.0;156.0;-1;459.65745244855316;20897.275759938275;0.0;0.0
578640;847.0;260.0;0.0;0.0;156.0;5000;459.65745244855316;20927.919590101512;0.0;0.0
578700;570.0;260.0;0.0;0.0;21.0;-1;316.9422239617661;20958.56342026475;0.0;0.0
578760;570.0;260.0;0.0;0.0;21.0;5000;316.9422239617661;20979.6929018622;0.0;0.0
578820;570.0;260.0;0.0;0.0;20.0;-1;316.9422239617661;21000.82238345965;0.0;0.0
578880;570.0;260.0;0.0;0.0;20.0;5000;316.9422239617661;21021.9518650571;0.0;0.0
578940;570.0;260.0;0.0;0.0;20.0;-1;316.9422239617661;21043.08134665455;0.0;0.0
579000;570.0;260.0;0.0;0.0;19.0;5000;316.9422239617661;21064.210828252002;0.0;0.0
579060;570.0;260.0;0.0;0.0;19.0;-1;316.9422239617661;21085.340309849453;0.0;0.0
579120;570.0;260.0;0.0;0.0;19.0;5000;316.9422239617661;21106.469791446903;0.0;0.0
579180;570.0;260.0;0.0;0.0;18.0;-1;316.9422239617661;21127.599273044354;0.0;0.0
579240;570.0;260.0;0.0;0.0;18.0;5000;316.9422239617661;21148.728754641805;0.0;0.0
579300;570.0;260.0;0.0;0.0;18.0;-1;316.9422239617661;21169.858236239255;0.0;0.0
579360;571.0;312.0;0.0;0.0;-34.0;5000;316.9422239617661;21190.987717836706;0.0;0.0
579420;571.0;312.0;0.0;0.0;-34.0;-1;316.9422239617661;21212.117199434157;0.0;0.0
579480;571.0;312.0;0.0;0.0;-34.0;5000;316.9422239617661;21233.246681031607;0.0;0.0
579540;571.0;312.0;0.0;0.0;-35.0;-1;316.9422239617661;21254.376162629058;0.0;0.0
579600;557.0;312.0;0.0;0.0;31.0;5000;236.65391262224603;21275.50564422651;0.0;0.0
579660;557.0;312.0;0.0;0.0;31.0;-1;236.65391262224603;21291.282571734657;0.0;0.0
579720;557.0;312.0;0.0;0.0;31.0;5000;236.65391262224603;21307.059499242805;0.0;0.0
579780;557.0;312.0;0.0;0.0;30.0;-1;236.65391262224603;21322.836426750953;0.0;0.0
579840;558.0;363.0;0.0;0.0;-20.0;5000;236.65391262224603;21338.6133542591;0.0;0.0
579900;558.0;363.0;0.0;0.0;-20.0;-1;236.65391262224603;21354.39028176725;0.0;0.0
579960;558.0;363.0;0.0;0.0;-21.0;5000;236.65391262224603;21370.167209275398;0.0;0.0
580020;558.0;363.0;0.0;0.0;-21.0;-1;236.65391262224603;21385.944136783546;0.0;0.0
580080;558.0;363.0;0.0;0.0;-23.0;5000;236.65391262224603;21401.721064291694;0.0;0.0
580140;558.0;363.0;0.0;0.0;-23.0;-1;236.65391262224603;21417.497991799843;0.0;0.0
580200;557.0;311.0;0.0;0.0;28.0;5000;236.65391262224603;21433.27491930799;0.0;0.0
580260;557.0;311.0;0.0;0.0;27.0;-1;236.65391262224603;21449.05184681614;0.0;0.0
580320;557.0;311.0;0.0;0.0;27.0;5000;236.65391262224603;21464.828774324287;0.0;0.0
580380;557.0;311.0;0.0;0.0;27.0;-1;236.65391262224603;21480.605701832435;0.0;0.0
580440;557.0;311.0;0.0;0.0;26.0;5000;236.65391262224603;21496.382629340584;0.0;0.0
580500;676.0;311.0;0.0;0.0;129.0;-1;252.4059162512758;21512.159556848732;0.0;0.0
580560;677.0;443.0;0.0;0.0;-18.0;5000;252.4059162512758;21528.98661793215;0.0;0.0
580620;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21545.81367901557;0.0;0.0
580680;676.0;392.0;0.0;0.0;32.0;5000;252.4059162512758;21562.64074009899;0.0;0.0
580740;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21579.467801182407;0.0;0.0
580800;676.0;392.0;0.0;0.0;32.0;5000;252.4059162512758;21596.294862265826;0.0;0.0
580860;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21613.121923349245;0.0;0.0
580920;676.0;392.0;0.0;0.0;32.0;5000;252.4059162512758;21629.948984432664;0.0;0.0
580980;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21646.776045516082;0.0;0.0
581040;676.0;392.0;0.0;0.0;32.0;5000;252.4059162512758;21663.6031065995;0.0;0.0
581100;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21680.43016768292;0.0;0.0
581160;676.0;392.0;0.0;0.0;32.0;5000;252.4059162512758;21697.25722876634;0.0;0.0
581220;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21714.084289849758;0.0;0.0
581280;676.0;392.0;0.0;0.0;32.0;5000;252.4059162512758;21730.911350933176;0.0;0.0
581340;676.0;392.0;0.0;0.0;32.0;-1;252.4059162512758;21747.738412016595;0.0;0.0
581400;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21764.565473100014;0.0;0.0
581460;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21773.896027034378;0.0;0.0
581520;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21783.22658096874;0.0;0.0
581580;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21792.557134903105;0.0;0.0
581640;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21801.88768883747;0.0;0.0
581700;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21811.218242771833;0.0;0.0
581760;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21820.548796706196;0.0;0.0
581820;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21829.87935064056;0.0;0.0
581880;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21839.209904574924;0.0;0.0
581940;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21848.540458509287;0.0;0.0
582000;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21857.87101244365;0.0;0.0
582060;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21867.201566378015;0.0;0.0
582120;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21876.53212031238;0.0;0.0
582180;-499.0;392.0;0.0;0.0;-1031.0;-1;139.95830901543468;21885.862674246742;0.0;0.0
582240;-499.0;392.0;0.0;0.0;-1031.0;5000;139.95830901543468;21895.193228181106;0.0;0.0
582300;-396.0;392.0;0.0;0.0;-985.0;-1;196.2446774004011;21904.52378211547;0.0;0.0
582360;-396.0;392.0;0.0;0.0;-985.0;5000;196.2446774004011;21917.60676060883;0.0;0.0
582420;-396.0;392.0;0.0;0.0;-985.0;-1;196.2446774004011;21930.68973910219;0.0;0.0
582480;-396.0;444.0;0.0;0.0;-1037.0;5000;196.2446774004011;21943.772717595548;0.0;0.0
582540;-396.0;444.0;0.0;0.0;-1037.0;-1;196.2446774004011;21956.855696088907;0.0;0.0
582600;-396.0;444.0;0.0;0.0;-1037.0;5000;196.2446774004011;21969.938674582267;0.0;0.0
582660;-396.0;444.0;0.0;0.0;-1037.0;-1;196.2446774004011;21983.021653075626;0.0;0.0
582720;-396.0;444.0;0.0;0.0;-1037.0;5000;196.2446774004011;21996.104631568985;0.0;0.0
582780;-396.0;444.0;0.0;0.0;-1037.0;-1;196.2446774004011;22009.187610062345;0.0;0.0
582840;-396.0;444.0;0.0;0.0;-1037.0;5000;196.2446774004011;22022.270588555704;0.0;0.0
582900;-396.0;444.0;0.0;0.0;-1037.0;-1;196.2446774004011;22035.353567049064;0.0;0.0
582960;-396.0;444.0;0.0;0.0;-2890.0;5000;196.2446774004011;22048.436545542423;1853.0;0.0
583020;-396.0;444.0;0.0;0.0;-1037.0;-1;196.2446774004011;22061.519524035783;0.0;0.0
583080;-396.0;444.0;0.0;0.0;-1037.0;5000;196.2446774004011;22074.602502529142;0.0;0.0
583140;-396.0;444.0;0.0;0.0;-1037.0;-1;196.2446774004011;22087.6854810225;0.0;0.0
583200;274.0;495.0;0.0;0.0;-344.0;5000;123.73715333680683;22100.76845951586;0.0;0.0
583260;274.0;495.0;0.0;0.0;-344.0;-1;123.73715333680683;22109.017603071647;0.0;0.0
583320;274.0;443.0;0.0;0.0;-292.0;5000;123.73715333680683;22117.266746627432;0.0;0.0
583380;274.0;443.0;0.0;0.0;-292.0;-1;123.73715333680683;22125.51589018322;0.0;0.0
583440;274.0;443.0;0.0;0.0;-292.0;5000;123.73715333680683;22133.765033739004;0.0;0.0
583500;274.0;443.0;0.0;0.0;-292.0;-1;123.73715333680683;22142.01417729479;0.0;0.0
583560;274.0;443.0;0.0;0.0;-292.0;5000;123.73715333680683;22150.263320850576;0.0;0.0
583620;274.0;443.0;0.0;0.0;-292.0;-1;123.73715333680683;22158.51246440636;0.0;0.0
583680;274.0;443.0;0.0;0.0;-292.0;5000;123.73715333680683;22166.761607962148;0.0;0.0
583740;274.0;443.0;0.0;0.0;-292.0;-1;123.73715333680683;22175.010751517933;0.0;0.0
583800;274.0;443.0;0.0;0.0;-292.0;5000;123.73715333680683;22183.25989507372;0.0;0.0
583860;274.0;443.0;0.0;0.0;-292.0;-1;123.73715333680683;22191.509038629505;0.0;0.0
583920;274.0;443.0;0.0;0.0;-292.0;5000;123.73715333680683;22199.75818218529;0.0;0.0
583980;274.0;392.0;0.0;0.0;-241.0;-1;123.73715333680683;22208.007325741077;0.0;0.0
584040;274.0;392.0;0.0;0.0;-241.0;5000;123.73715333680683;22216.256469296863;0.0;0.0
584100;238.0;392.0;0.0;0.0;-168.0;-1;14.614510980123205;22224.50561285265;0.0;0.0
584160;238.0;392.0;0.0;0.0;-168.0;5000;14.614510980123205;22225.479913584655;0.0;0.0
584220;238.0;392.0;0.0;0.0;-168.0;-1;14.614510980123205;22226.45421431666;0.0;0.0
584280;238.0;392.0;0.0;0.0;-168.0;5000;14.614510980123205;22227.42851504867;0.0;0.0
584340;238.0;2617.0;0.0;0.0;-2393.0;-1;14.614510980123205;22228.402815780675;0.0;0.0
584400;238.0;2617.0;0.0;0.0;-2393.0;5000;14.614510980123205;22229.377116512682;0.0;0.0
584460;238.0;2617.0;0.0;0.0;-2393.0;-1;14.614510980123205;22230.35141724469;0.0;0.0
584520;238.0;2617.0;0.0;0.0;-2393.0;5000;14.614510980123205;22231.325717976695;0.0;0.0
584580;238.0;417.0;0.0;0.0;-193.0;-1;14.614510980123205;22232.300018708702;0.0;0.0
584640;238.0;417.0;0.0;0.0;-193.0;5000;14.614510980123205;22233.27431944071;0.0;0.0
584700;238.0;417.0;0.0;0.0;-193.0;-1;14.614510980123205;22234.248620172715;0.0;0.0
584760;238.0;417.0;0.0;0.0;-193.0;5000;14.614510980123205;22235.222920904722;0.0;0.0
584820;238.0;417.0;0.0;0.0;-193.0;-1;14.614510980123205;22236.19722163673;0.0;0.0
584880;238.0;417.0;0.0;0.0;-193.0;5000;14.614510980123205;22237.171522368735;0.0;0.0
584940;238.0;417.0;0.0;0.0;-193.0;-1;14.614510980123205;22238.145823100742;0.0;0.0
585000;-302.0;417.0;0.0;0.0;-734.0;5000;14.614510980123205;22239.12012383275;0.0;0.0
585060;-302.0;417.0;0.0;0.0;-734.0;-1;14.614510980123205;22240.094424564755;0.0;0.0
585120;-302.0;417.0;0.0;0.0;-734.0;5000;14.614510980123205;22241.068725296762;0.0;0.0
585180;-302.0;417.0;0.0;0.0;-734.0;-1;14.614510980123205;22242.04302602877;0.0;0.0
585240;-302.0;417.0;0.0;0.0;-734.0;5000;14.614510980123205;22243.017326760775;0.0;0.0
585300;-302.0;417.0;0.0;0.0;-734.0;-1;14.614510980123205;22243.991627492782;0.0;0.0
585360;-302.0;417.0;0.0;0.0;-734.0;5000;14.614510980123205;22244.96592822479;0.0;0.0
585420;-302.0;417.0;0.0;0.0;-734.0;-1;14.614510980123205;22245.940228956795;0.0;0.0
585480;-302.0;417.0;0.0;0.0;-734.0;5000;14.614510980123205;22246.914529688802;0.0;0.0
585540;-302.0;417.0;0.0;0.0;-734.0;-1;14.614510980123205;22172.88883042081;0.0;0.0
585600;-302.0;469.0;0.0;0.0;-786.0;5000;14.614510980123205;22098.863131152815;0.0;0.0
585660;-302.0;469.0;0.0;0.0;-786.0;-1;14.614510980123205;22024.837431884822;0.0;0.0
585720;-302.0;469.0;0.0;0.0;-786.0;5000;14.614510980123205;21950.81173261683;0.0;0.0
585780;-302.0;469.0;0.0;0.0;-786.0;-1;14.614510980123205;21876.786033348835;0.0;0.0
585840;-302.0;469.0;0.0;0.0;-786.0;5000;14.614510980123205;21802.760334080842;0.0;0.0
585900;-1439.0;469.0;0.0;0.0;-1923.0;-1;14.614510980123205;21728.73463481285;0.0;0.0
585960;-1439.0;469.0;0.0;0.0;-1923.0;5000;14.614510980123205;21654.708935544855;0.0;0.0
586020;-1439.0;469.0;0.0;0.0;-1923.0;-1;14.614510980123205;21580.683236276862;0.0;0.0
586080;-1439.0;469.0;0.0;0.0;-1923.0;5000;14.614510980123205;21506.65753700887;0.0;0.0
586140;-1439.0;469.0;0.0;0.0;-1923.0;-1;14.614510980123205;21432.631837740875;0.0;0.0
586200;-1439.0;469.0;0.0;0.0;-1923.0;5000;14.614510980123205;21358.606138472882;0.0;0.0
586260;-1439.0;469.0;0.0;0.0;-1923.0;-1;14.614510980123205;21284.58043920489;0.0;0.0
586320;-1439.0;469.0;0.0;0.0;-1923.0;5000;14.614510980123205;21210.554739936895;0.0;0.0
586380;-1439.0;469.0;0.0;0.0;-1923.0;-1;14.614510980123205;21136.529040668902;0.0;0.0
586440;-1439.0;417.0;0.0;0.0;-1871.0;5000;14.614510980123205;21062.50334140091;0.0;0.0
586500;-1439.0;417.0;0.0;0.0;-1871.0;-1;14.614510980123205;20988.477642132915;0.0;0.0
586560;-1439.0;468.0;0.0;0.0;-1922.0;5000;14.614510980123205;20914.451942864922;0.0;0.0
586620;-1439.0;443.0;0.0;0.0;-1897.0;-1;14.614510980123205;20840.42624359693;0.0;0.0
